X,scientificName,taxonKey,rank,taxonomicStatus,kingdom,includes,classKey,gbifKey
3760,Torilis leptophylla,NA,NA,NA,NA,NA,NA,152544492
3767,Trachemys scripta elegans,NA,NA,NA,NA,NA,NA,152543140
3768,Trachemys scripta scripta,NA,NA,NA,NA,NA,NA,152543141
3769,Trachemys scripta troostii,NA,NA,NA,NA,NA,NA,152543139
3771,Trachylepis striata,NA,NA,NA,NA,NA,NA,182133718
3782,Tragus berteronianus,NA,NA,NA,NA,NA,NA,152546848
3789,Triaeris stenaspis,NA,NA,NA,NA,NA,NA,152544229
3793,Tricellaria ternata,NA,NA,NA,NA,NA,NA,213214879
3795,Trichoglossus moluccanus,NA,NA,NA,NA,NA,NA,213212904
3796,Trichopsocus clarus,NA,NA,NA,NA,NA,NA,152544582
3808,Trifolium hybridum elegans,NA,NA,NA,NA,NA,NA,152545072
3809,Trifolium hybridum hybridum,NA,NA,NA,NA,NA,NA,152545052
3820,Trifolium retusum,NA,NA,NA,NA,NA,NA,152545060
3822,Trifolium spumosum,NA,NA,NA,NA,NA,NA,152545070
3832,Trigonella arabica,NA,NA,NA,NA,NA,NA,152545123
3835,Trigonella calliceras,NA,NA,NA,NA,NA,NA,152545127
3836,Trigonella esculenta,NA,NA,NA,NA,NA,NA,152545120
3839,Trigonella hierosolymitana,NA,NA,NA,NA,NA,NA,152545119
3842,Trigonella spinosa,NA,NA,NA,NA,NA,NA,152545126
3844,Trimeresurus albolabris,NA,NA,NA,NA,NA,NA,213212556
3845,Trioceros hoehnelii,NA,NA,NA,NA,NA,NA,182133732
3854,Triticum aestivum compactum,NA,NA,NA,NA,NA,NA,213212963
3855,Triticum aestivum spelta,NA,NA,NA,NA,NA,NA,152547124
3858,Triticum turgidum dicoccum,NA,NA,NA,NA,NA,NA,213212957
3859,Triticum turgidum durum,NA,NA,NA,NA,NA,NA,213212960
3860,Triticum turgidum polonicum,NA,NA,NA,NA,NA,NA,213212959
3862,Trochoidea elegans,NA,NA,NA,NA,NA,NA,152543656
3863,Trogium pulsatorium,NA,NA,NA,NA,NA,NA,152544616
3874,Tuponia brevirostris,NA,NA,NA,NA,NA,NA,213214109
3876,Turdus dissimilis,NA,NA,NA,NA,NA,NA,159747285
3880,Typha provincialis,NA,NA,NA,NA,NA,NA,152546737
3892,Urochloa ramosa,NA,NA,NA,NA,NA,NA,213212988
3894,Uroctea durandi,NA,NA,NA,NA,NA,NA,152544070
3895,Urocystis trollii,NA,NA,NA,NA,NA,NA,152543121
3896,Uromyces croci,NA,NA,NA,NA,NA,NA,213212261
3897,Uromyces dianthi,NA,NA,NA,NA,NA,NA,213212264
3898,Uromyces hedysari-obscuri,NA,NA,NA,NA,NA,NA,213212268
3899,Uromyces proeminens,NA,NA,NA,NA,NA,NA,213212265
3900,Uromyces veratri,NA,NA,NA,NA,NA,NA,152543162
3901,Urtica incisa,NA,NA,NA,NA,NA,NA,152544768
3910,Valeriana pyrenaica,NA,NA,NA,NA,NA,NA,152546297
3914,Valerianella locusta locusta,NA,NA,NA,NA,NA,NA,213215403
3915,Valerianella vesicaria,NA,NA,NA,NA,NA,NA,152546305
3922,Varanus niloticus,NA,NA,NA,NA,NA,NA,182133818
3924,Varroa jacobsoni,NA,NA,NA,NA,NA,NA,213214832
3925,Veratrum album,NA,NA,NA,NA,NA,NA,152546606
3930,Verbascum divaricatum,NA,NA,NA,NA,NA,NA,152545620
3941,Verbena halei,NA,NA,NA,NA,NA,NA,152545798
3946,Verbena supina,NA,NA,NA,NA,NA,NA,152545795
3953,Veronica ceratocarpa,NA,NA,NA,NA,NA,NA,152545678
3956,Veronica glauca,NA,NA,NA,NA,NA,NA,152545677
3963,Veronica teucrium teucrium,NA,NA,NA,NA,NA,NA,213215537
3974,Vicia benghalensis benghalensis,NA,NA,NA,NA,NA,NA,213213764
3986,Vicia lentoides,NA,NA,NA,NA,NA,NA,213213754
3991,Vicia narbonensis narbonensis,NA,NA,NA,NA,NA,NA,213213758
3994,Vicia pannonica pannonica,NA,NA,NA,NA,NA,NA,213213776
3997,Vicia sativa sativa,NA,NA,NA,NA,NA,NA,152545163
4003,Vicia villosa varia,NA,NA,NA,NA,NA,NA,152545179
4004,Vicia villosa villosa,NA,NA,NA,NA,NA,NA,152545165
4005,Victorella pavida,NA,NA,NA,NA,NA,NA,159748450
4006,Vidua macroura,NA,NA,NA,NA,NA,NA,159747223
4008,Vimba vimba,NA,NA,NA,NA,NA,NA,152543540
4011,Vincetoxicum rossicum,NA,NA,NA,NA,NA,NA,152545244
4013,Viola gracilis,NA,NA,NA,NA,NA,NA,213214794
4022,Vittadinia dentata,NA,NA,NA,NA,NA,NA,213215122
4025,Vulpia ciliata ciliata,NA,NA,NA,NA,NA,NA,182133392
4032,Xanthium albinum,NA,NA,NA,NA,NA,NA,213215227
4035,Xanthium orientale saccharatum,NA,NA,NA,NA,NA,NA,213215228
4042,Xerosecta cespitum,NA,NA,NA,NA,NA,NA,152543646
4051,Zamenis situla,NA,NA,NA,NA,NA,NA,213212445
4055,Zebrina detrita,NA,NA,NA,NA,NA,NA,213213509
4058,Zinnia angustifolia angustifolia,NA,NA,NA,NA,NA,NA,152543660
4060,Zinnia violacea,NA,NA,NA,NA,NA,NA,159748815
4067,Zosterops palpebrosus,NA,NA,NA,NA,NA,NA,159747239
4068,Zuloagaea bulbosa,NA,NA,NA,NA,NA,NA,213212810
