gbifID,year,individualCount,lifeStage,eventID,locationID,NISCODE,NAAM,provincie,verbatimLocality,locality,n_fuiken
4060843666,2021,27,larvae,581e87d4-0c51-4338-9771-1c302c8f141d,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843663,2022,270,larvae,148a58bf-6edc-42db-bbd8-42c33b93bbe7,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843662,2019,3,juvenile,8c5c7a14-18bb-476f-9509-76a53277e34a,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,5
4060843661,2022,1,larvae,61122d2b-2ee4-4c78-bd33-2a7107cfe182,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,9.5
4060843660,2021,12,larvae,4c000a38-1c1f-40b1-bced-0be669441d15,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843658,2022,1,juvenile,a76927b4-9bba-4a09-87aa-e507d7605661,667B05B6-3402-42C6-9DA3-60DA57D7751A,13003,Balen,Antwerpen,,molse nete 24,1.5
4060843653,2022,95,larvae,a4f915f9-939b-48f5-9de3-7e6c0d90eef1,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,9.5
4060843652,2021,1,juvenile,c2a10d09-8030-4f66-ac30-3535684a8da8,dacf70c7-504f-401e-8d63-1a361709fd5f,13003,Balen,Antwerpen,,scheps 9,2
4060843651,2021,2,larvae,18ecd91f-2dcb-44e8-9a1e-26a2ccce82c8,025AB23B-DF57-46C0-84C4-D351208209B3,13003,Balen,Antwerpen,,molse nete 23,4
4060843650,2022,5,larvae,5d0ab0da-0eb1-4980-908a-3597e83d8ea2,835E903F-A579-4355-8AB0-7D70249F0B89,13053,Laakdal,Antwerpen,,laakdal 37,5
4060843648,2022,11,larvae,93d2c0df-ff90-496d-8752-bc26e5be230f,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,16
4060843646,2021,7,larvae,4d12cba4-0159-4d5c-9213-87707f8cd71d,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,7
4060843645,2021,2,juvenile,2256280f-9a61-4f23-bfb4-595a07d558b6,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,10
4060843641,2022,1,adult,d319981d-cc87-4abf-a6b0-763eaa558b69,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843640,2022,6,larvae,1d2b8926-223a-4819-b75e-9cc88dc16fba,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,13003,Balen,Antwerpen,,scheps 39,7.5
4060843632,2022,14,larvae,a4f915f9-939b-48f5-9de3-7e6c0d90eef1,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,9.5
4060843631,2022,1,adult,e8b98a0c-e3b6-496f-a042-9ed86a1fa6fd,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,13003,Balen,Antwerpen,,scheps 39,10
4060843630,2022,2,larvae,d62a7761-64d2-4b42-b2d5-db2a48d45c84,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,9
4060843629,2020,21,juvenile,ea8993da-e676-4683-a27a-abbae3cbfc8c,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,3
4060843627,2022,3,larvae,5f09bba9-bc33-4e44-aae9-c7f401d33fca,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843626,2022,46,larvae,a332a1ff-f254-4d2d-b6b0-a1213b06873a,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,19.5
4060843625,2021,40,larvae,e2e930ad-e894-4d67-b12f-4ba40a4e5d09,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843622,2021,1,larvae,9413e72a-bddf-4aa6-b2df-a9fcf422a1b0,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,5
4060843615,2021,2,larvae,9413e72a-bddf-4aa6-b2df-a9fcf422a1b0,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,5
4060843614,2021,6,larvae,eb744c5a-ff95-4bce-8977-76d5d8e82119,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843607,2021,9,larvae,cbb158d2-893b-4744-9e02-50ed4ad0200b,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,10
4060843603,2021,6,larvae,98b33d28-aed3-4c48-9709-668e172c5ee6,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,,scheps 35,3
4060843602,2021,5,larvae,15848636-8990-4f94-9869-d3d462532821,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,7
4060843598,2021,1,larvae,4d12cba4-0159-4d5c-9213-87707f8cd71d,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,7
4060843597,2021,5,larvae,8b92282c-7f8e-4439-a716-027c6a4ddbf8,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,7
4060843596,2021,9,larvae,b8a1778e-3693-4df4-b303-6219fc77a497,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843595,2022,13,larvae,70317e46-6e18-4b8f-830b-803864f4d72b,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,9
4060843594,2022,13,larvae,669d3909-2841-4f03-8688-ee23d047d659,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,18.5
4060843592,2021,9,larvae,581e87d4-0c51-4338-9771-1c302c8f141d,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843589,2019,5,larvae,729de525-b9a7-4d2d-8ff3-40069339bcc1,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,5
4060843588,2020,0,juvenile,cf0cfa3b-cee8-42c7-bdb9-ae5b71d6cb79,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,6
4060843587,2019,2,larvae,059a2315-5eda-43b4-8631-c658e7fcc800,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,5
4060843583,2022,1,juvenile,669d3909-2841-4f03-8688-ee23d047d659,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,18.5
4060843582,2022,17,larvae,91e37b3b-abd7-4fb8-8cea-c6f7d1e1ed72,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,9.5
4060843581,2020,2,adult,79dfd921-2641-443b-b3d5-4e2fc4808d26,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,5
4060843580,2022,1,juvenile,93d2c0df-ff90-496d-8752-bc26e5be230f,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,16
4060843577,2021,24,larvae,4c000a38-1c1f-40b1-bced-0be669441d15,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843575,2022,29,larvae,d97c80be-9bbe-4041-84cf-0f03eb2917c2,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843572,2020,2,larvae,01d47e66-10a1-47fd-a333-4c3b00841116,554e3c11-e529-4b0b-a162-714c72d3547e,12026,Nijlen,Antwerpen,,nijlen b10,4
4060843571,2022,0,adult,e9f53ff4-4f6d-4579-98e1-6e12fd11cbc8,F839D846-F59A-4D49-AE3A-724B06CE89E4,13003,Balen,Antwerpen,,scheps 40,9
4060843569,2021,4,larvae,5dbb17b3-11fe-4562-aa43-e94e444575ca,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843568,2021,2,larvae,5600c97f-bb85-4084-a794-0f77673f3ad5,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,5
4060843563,2022,19,larvae,e88f9098-a6e0-4015-a2d7-c522ce5c61cb,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,18
4060843561,2021,276,larvae,a9a58482-938a-46ef-b3ea-80479d951f49,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843560,2022,1,juvenile,0a5c49e0-839b-42d1-bfca-6dbff5a3c2bc,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,9
4060843557,2021,3,juvenile,03a2102d-8daf-4b61-b163-4f88064ac9d2,B08D8107-F3B5-4C98-9757-147574C9402D,13016,Hulshout,Antwerpen,,steenkesloop 1,5
4060843556,2022,2,larvae,84f1f757-c76a-46cd-9ab3-37ab892b7efb,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843555,2022,12,larvae,544ae1a5-c513-4ef7-a2dd-b0fce1b976f3,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,9
4060843553,2022,14,larvae,d5fcf4bf-9da7-4ad9-850c-2f74088ff612,62abe301-066c-4fa9-a54d-14e8b8882923,13053,Laakdal,Antwerpen,,laakdal 5,9.5
4060843540,2020,2,juvenile,f15870c9-acd4-4a82-a9b8-fc09cdcfc904,554e3c11-e529-4b0b-a162-714c72d3547e,12026,Nijlen,Antwerpen,,nijlen b10,4
4060843539,2019,6,larvae,e55cd383-5043-4cd7-bb75-a8f5311de5ff,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,,arendonk 2,5
4060843538,2021,1,juvenile,fc14e5fd-0ff0-41d5-a779-c07aa8f6918e,ff328547-af9c-4e6f-bbf1-5d2856b2da7b,13003,Balen,Antwerpen,,scheps 10,4
4060843537,2020,2,larvae,2cbdd541-e4e3-4bf1-a9c8-d90f9214ecaa,80f08260-00f4-4989-8299-eee838d085b4,13003,Balen,Antwerpen,,griesbroek 7,3
4060843536,2022,46,larvae,c40e749d-3410-41de-acad-c1065d9bc3b2,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10.5
4060843535,2022,11,larvae,c40e749d-3410-41de-acad-c1065d9bc3b2,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10.5
4060843528,2019,5,larvae,b10a5d74-6fcd-4594-b169-b47df09400f9,554e3c11-e529-4b0b-a162-714c72d3547e,12026,Nijlen,Antwerpen,,nijlen b10,8
4060843527,2022,1,larvae,2fe79276-28da-4a2e-9a94-006eb2247d5a,62abe301-066c-4fa9-a54d-14e8b8882923,13053,Laakdal,Antwerpen,,laakdal 5,9.5
4060843525,2022,1,adult,481bb1a6-3ac4-4ff7-9b05-268e6b95e04b,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843520,2021,45,larvae,15848636-8990-4f94-9869-d3d462532821,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,7
4060843519,2022,11,larvae,d64005d5-2b18-4329-9638-fbd645c58af8,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,15
4060843517,2022,51,larvae,94f36e1d-b822-442c-93f1-5153e90ed600,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,10
4060843514,2021,4,larvae,c9831ebb-ac21-4ed4-b021-9e0cc450301d,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843513,2022,36,larvae,e9f53ff4-4f6d-4579-98e1-6e12fd11cbc8,F839D846-F59A-4D49-AE3A-724B06CE89E4,13003,Balen,Antwerpen,,scheps 40,9
4060843511,2019,2,larvae,beb20982-0b7d-49e7-8868-657b9482506c,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,8
4060843510,2022,15,larvae,1d2b8926-223a-4819-b75e-9cc88dc16fba,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,13003,Balen,Antwerpen,,scheps 39,7.5
4060843508,2022,4,larvae,4968c79a-481d-4156-8a3e-b8dbdade284f,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,13
4060843506,2022,23,larvae,93d2c0df-ff90-496d-8752-bc26e5be230f,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,16
4060843505,2022,1,juvenile,e8dff427-3f3f-4aee-972e-b99df13e7462,F839D846-F59A-4D49-AE3A-724B06CE89E4,13003,Balen,Antwerpen,,scheps 40,10.5
4060843501,2022,1,juvenile,d97efdee-cf1f-46c5-9d40-9dea1d9a53a0,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,11
4060843500,2022,2,larvae,21fc7edf-e4ce-4f36-8c97-60d36c3303a8,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,8.5
4060843494,2021,1,adult,8b92282c-7f8e-4439-a716-027c6a4ddbf8,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,7
4060843492,2021,6,larvae,fb55dd71-fb9d-41a0-9acf-f7a47dcf59be,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843490,2022,1,larvae,e8dff427-3f3f-4aee-972e-b99df13e7462,F839D846-F59A-4D49-AE3A-724B06CE89E4,13003,Balen,Antwerpen,,scheps 40,10.5
4060843488,2020,427,larvae,68797eee-564b-4647-9ab3-6aea8ecb4949,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,6
4060843486,2021,1,adult,a195aa96-b1a4-4725-8665-ae1e7eca86d3,13C21386-73BD-4394-BF8C-D621BB1AE140,13003,Balen,Antwerpen,,molse nete 27,4
4060843485,2021,30,larvae,8b92282c-7f8e-4439-a716-027c6a4ddbf8,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,7
4060843483,2020,11,larvae,6f0c8168-f747-4c89-8526-b4549a4ba641,02b5890b-9ab4-49fa-9d47-4fd9f8d3c477,13003,Balen,Antwerpen,,scheps 2,4
4060843482,2021,3,larvae,794e6f39-bb1e-4274-b4df-7a56eeb2c51c,CFE5F760-038E-4AFA-A19C-F41167BA5C06,13053,Laakdal,Antwerpen,,laakdal 42,6
4060843481,2022,10,larvae,593c5354-c429-4993-afad-b3a0a0bbfb7b,B67850BE-C1FF-4995-9CF3-73B5E4F09B31,13053,Laakdal,Antwerpen,,roost 38,4.5
4060843480,2021,5,juvenile,0c3e1332-409d-4af0-b2a2-5f11ea91727c,B08D8107-F3B5-4C98-9757-147574C9402D,13016,Hulshout,Antwerpen,,steenkesloop 1,5
4060843479,2022,30,larvae,93d2c0df-ff90-496d-8752-bc26e5be230f,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,16
4060843477,2022,45,larvae,5f09bba9-bc33-4e44-aae9-c7f401d33fca,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843476,2021,2,larvae,dbd580b9-d258-475d-a5c3-3f3634e7b167,62abe301-066c-4fa9-a54d-14e8b8882923,13053,Laakdal,Antwerpen,,laakdal 5,5
4060843469,2022,1,adult,cfc0b336-635f-4987-b9fd-786ee27ea1c8,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843468,2022,10,larvae,6da66f77-7d1a-42f4-abd0-3713bf359c08,8731AF96-CC5E-44B2-A8E8-AF9AC37F7E76,13008,Geel,Antwerpen,,meerhout 13,3
4060843467,2021,2,larvae,fb55dd71-fb9d-41a0-9acf-f7a47dcf59be,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843466,2022,12,larvae,544ae1a5-c513-4ef7-a2dd-b0fce1b976f3,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,9
4060843463,2022,9,larvae,fc51efbc-8efb-4041-b7fe-e64fe24ef1c8,E9E4CE1C-43A6-4817-96EB-873765AA5598,13053,Laakdal,Antwerpen,,laakdal 39,10.5
4060843462,2021,2,larvae,3f521101-ed13-428a-a43c-ede11ceac062,62abe301-066c-4fa9-a54d-14e8b8882923,13053,Laakdal,Antwerpen,,laakdal 5,5
4060843461,2020,41,larvae,2c3664b7-8155-4ba4-9a8c-0070912460fe,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,5
4060843460,2021,2,larvae,4c000a38-1c1f-40b1-bced-0be669441d15,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843458,2019,9,larvae,b10a5d74-6fcd-4594-b169-b47df09400f9,554e3c11-e529-4b0b-a162-714c72d3547e,12026,Nijlen,Antwerpen,,nijlen b10,8
4060843456,2022,3,larvae,f341c666-e549-489f-9830-8ac72ab91bd6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8.5
4060843455,2022,22,larvae,79103e46-59ed-4d02-9cc0-2707260eb6bc,835E903F-A579-4355-8AB0-7D70249F0B89,13053,Laakdal,Antwerpen,,laakdal 37,5
4060843454,2021,4,larvae,80815df4-4d57-4feb-b3ad-bcefc3769232,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,5
4060843453,2021,5,larvae,794e6f39-bb1e-4274-b4df-7a56eeb2c51c,CFE5F760-038E-4AFA-A19C-F41167BA5C06,13053,Laakdal,Antwerpen,,laakdal 42,6
4060843448,2020,1,adult,1e231af5-7499-4afe-ada0-e0cf98d9c29d,0701b62d-8e2d-436c-a25d-fae9a6529871,13003,Balen,Antwerpen,,scheps 12,2
4060843446,2022,3,juvenile,136b83a7-c938-4409-93aa-18072130770b,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,15
4060843437,2021,7,larvae,cd929d71-086d-4c3a-aa9d-b74f4d18468b,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843435,2022,8,larvae,91e37b3b-abd7-4fb8-8cea-c6f7d1e1ed72,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,9.5
4060843433,2019,7,larvae,b10a5d74-6fcd-4594-b169-b47df09400f9,554e3c11-e529-4b0b-a162-714c72d3547e,12026,Nijlen,Antwerpen,,nijlen b10,8
4060843431,2019,23,larvae,b10a5d74-6fcd-4594-b169-b47df09400f9,554e3c11-e529-4b0b-a162-714c72d3547e,12026,Nijlen,Antwerpen,,nijlen b10,8
4060843429,2021,8,larvae,dbd580b9-d258-475d-a5c3-3f3634e7b167,62abe301-066c-4fa9-a54d-14e8b8882923,13053,Laakdal,Antwerpen,,laakdal 5,5
4060843427,2020,14,larvae,103bd039-4f8e-4c30-b30e-242fa510a1f7,95a96ebf-b2d0-461f-9304-d7ada7c4f31d,13003,Balen,Antwerpen,,griesbroek 3,2
4060843424,2021,124,larvae,5a7d65e6-90b4-4ff6-ab2f-8f543c8ee223,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,,scheps 35,3
4060843423,2022,33,larvae,e88f9098-a6e0-4015-a2d7-c522ce5c61cb,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,18
4060843422,2019,29,larvae,ae8ee6f6-7957-4bf1-8dcd-514a4daf92a8,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,,arendonk 2,9
4060843419,2021,1,larvae,219ae34f-263a-41f9-b13e-745a95ddeeeb,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,5
4060843418,2022,7,larvae,18f333a2-6410-4b4d-b709-50c214c5c0d0,E9E4CE1C-43A6-4817-96EB-873765AA5598,13053,Laakdal,Antwerpen,,laakdal 39,7.5
4060843417,2021,9,larvae,20d0b61c-b941-4eb2-b063-6186c0bd90d0,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843415,2022,72,larvae,a4f915f9-939b-48f5-9de3-7e6c0d90eef1,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,9.5
4060843414,2022,3,larvae,c1f9662b-2cb8-486d-be86-27d7a985d9b9,F839D846-F59A-4D49-AE3A-724B06CE89E4,13003,Balen,Antwerpen,,scheps 40,9
4060843409,2021,4,juvenile,0c3e1332-409d-4af0-b2a2-5f11ea91727c,B08D8107-F3B5-4C98-9757-147574C9402D,13016,Hulshout,Antwerpen,,steenkesloop 1,5
4060843404,2020,4,larvae,f98a6a72-f895-47b7-9b45-f72801c9ee9e,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,3
4060843402,2021,1,larvae,5600c97f-bb85-4084-a794-0f77673f3ad5,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,5
4060843400,2019,4,larvae,beb20982-0b7d-49e7-8868-657b9482506c,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,8
4060843398,2021,8,larvae,2dc66e5a-ebd6-4375-b5c1-2a8c62450381,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,5
4060843394,2022,27,larvae,7efd780d-0343-4349-beb9-8472a580b847,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,10
4060843392,2022,3,larvae,a4f915f9-939b-48f5-9de3-7e6c0d90eef1,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,9.5
4060843389,2022,1,larvae,a4f3c773-3869-4671-9543-8a6661f1759f,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843388,2020,110,larvae,82003a7f-6520-432a-9b16-1ea25de5b5fb,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,6
4060843386,2022,4,larvae,94ac9cc4-d6d0-44ae-9552-163635fbc8d1,E0BFF7E4-D0E2-44B4-A7FE-2DD211144B52,13003,Balen,Antwerpen,,scheps 39,7.5
4060843384,2022,3,larvae,136b83a7-c938-4409-93aa-18072130770b,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,15
4060843382,2021,5,larvae,6cd1e6ce-ba10-48dd-938a-431a1c482998,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843377,2022,49,larvae,79103e46-59ed-4d02-9cc0-2707260eb6bc,835E903F-A579-4355-8AB0-7D70249F0B89,13053,Laakdal,Antwerpen,,laakdal 37,5
4060843376,2021,1,larvae,4d12cba4-0159-4d5c-9213-87707f8cd71d,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,7
4060843373,2022,1,larvae,29f2b1f1-705e-4e51-9dd4-b5aaa43b8409,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843370,2022,6,larvae,136b83a7-c938-4409-93aa-18072130770b,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,,meerhout 14,15
4060843369,2020,2,juvenile,70a80e30-c27b-4be6-8be1-9ab0b9e02e80,cffd6091-a7ba-42fa-a5fb-975e7ab483d1,13053,Laakdal,Antwerpen,,laakdal 9,4
4060843366,2022,3,juvenile,a3e45cef-cb7d-4240-ba03-fce1f930f1b9,B58A0CA0-1DD3-4A71-B356-C088AF4BA385,13003,Balen,Antwerpen,,molse nete 29,4.5
4060843365,2021,3,larvae,a29c26d0-f0cf-49c5-94d6-7ae95c0fa449,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,8
4060843364,2022,3,larvae,61122d2b-2ee4-4c78-bd33-2a7107cfe182,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,9.5
4060843363,2019,3,larvae,8ebb5e8d-0d0f-43fa-a78e-ca59c06af0e2,A2CEDC09-1734-4E43-89E7-70F805FD3F75,11002,Antwerpen,Antwerpen,,,4
4060843362,2022,10,larvae,d5fcf4bf-9da7-4ad9-850c-2f74088ff612,62abe301-066c-4fa9-a54d-14e8b8882923,13053,Laakdal,Antwerpen,,laakdal 5,9.5
4060843361,2022,3,larvae,91e37b3b-abd7-4fb8-8cea-c6f7d1e1ed72,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,,herselt 8,9.5
4060843360,2019,1,larvae,095b1502-4589-4eb2-aed0-76e9c56a0b58,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,7
4060843358,2022,4,larvae,f6902fb2-0cfb-4332-878f-808b5702b261,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843357,2022,1,larvae,45bb0aa8-0773-4182-8263-45daa4fe4a23,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843355,2022,2,larvae,29f2b1f1-705e-4e51-9dd4-b5aaa43b8409,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,,griesbroek 6,10
4060843354,2022,3,larvae,4968c79a-481d-4156-8a3e-b8dbdade284f,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,13
4060843350,2019,7,larvae,beb20982-0b7d-49e7-8868-657b9482506c,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,8
4060843347,2019,7,larvae,93e95399-12f0-401b-afbc-393eec0f6541,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,,scheps 20,8
4060843345,2022,5,larvae,98bf0048-0177-432d-a738-f8660a7c1f61,CCB25757-251A-496E-BE76-0FCEBCCE248E,13003,Balen,Antwerpen,,molse nete 25,5
4060843342,2022,7,larvae,70317e46-6e18-4b8f-830b-803864f4d72b,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,,laakdal 41,9
