X,scientificName,taxonKey,rank,taxonomicStatus,kingdom,includes,classKey,gbifKey
6420,Nysius huttoni,4486365,SPECIES,ACCEPTED,Animalia,"4486365: Nysius huttoni White, 1878",216,152544283
6421,Obama nungara,8701771,SPECIES,ACCEPTED,Animalia,"8701771: Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",NA,182132844
6422,Ocimum basilicum,2927096,SPECIES,ACCEPTED,Plantae,2927096: Ocimum basilicum L.,220,152545745
6423,Ocyphaps lophotes,2495190,SPECIES,ACCEPTED,Animalia,"2495190: Ocyphaps lophotes (Temminck, 1822)",212,159746950
6424,Odontarrhena muralis,3693541,SPECIES,ACCEPTED,Plantae,NA,220,213214557
6425,Odontites jaubertianus,7564934,SPECIES,ACCEPTED,Plantae,7564934: Odontites jaubertianus (Boreau) D.Dietr. ex Walp.,220,152545555
6426,Odontites luteus,7855120,SPECIES,ACCEPTED,Plantae,7855120: Odontites luteus (L.) Clairv.,220,213215433
6427,Odontites luteus,7855120,SPECIES,ACCEPTED,Plantae,7855120: Odontites luteus (L.) Clairv.,220,152545556
6428,Oecobius amboseli,2162525,SPECIES,ACCEPTED,Animalia,NA,367,152544075
6429,Oecobius navus,2162537,SPECIES,ACCEPTED,Animalia,"2162537: Oecobius navus Blackwall, 1859",367,152544076
6430,Oedaleus decorus,1714140,SPECIES,ACCEPTED,Animalia,NA,216,213213759
6431,Oena capensis,7222196,NA,NA,NA,NA,220,159746953
6432,Oenanthe pimpinelloides,5371889,SPECIES,ACCEPTED,Plantae,5371889: Oenanthe pimpinelloides L.,220,152544532
6433,Oenothera affinis,4142335,NA,NA,NA,NA,196,213213437
6434,Oenothera angustissima,3188889,SPECIES,ACCEPTED,Plantae,3188889: Oenothera angustissima R.R.Gates,220,NA
6435,Oenothera biennis,3188924,SPECIES,ACCEPTED,Plantae,3188924: Oenothera biennis L.,220,152543486
6436,Oenothera cambrica,7322292,SPECIES,ACCEPTED,Plantae,7322292: Oenothera cambrica Rostanski,220,152543447
6437,Oenothera canovirens,6427797,SPECIES,ACCEPTED,Plantae,6427797: Oenothera canovirens Steele,220,NA
6438,Oenothera casimiri,3664287,SPECIES,ACCEPTED,Plantae,3664287: Oenothera casimiri Rostanski,220,152543469
6439,Oenothera curtiflora,7277946,NA,NA,NA,NA,220,152543458
6440,Oenothera deflexa,7322773,SPECIES,ACCEPTED,Plantae,7322773: Oenothera deflexa R.R.Gates,220,NA
6441,Oenothera drawertii,3667007,SPECIES,ACCEPTED,Plantae,3667007: Oenothera drawertii Renner ex Rostanski,220,164251179
6442,Oenothera elata,3188829,SPECIES,ACCEPTED,Plantae,3188829: Oenothera elata Kunth,220,159748065
6443,Oenothera ersteinensis,3666776,SPECIES,ACCEPTED,Plantae,3666776: Oenothera ersteinensis Linder & R.Jean,220,164251181
6444,Oenothera fallax,7915783,SPECIES,ACCEPTED,Plantae,7915783: Oenothera fallax Renner,220,152543437
6445,Oenothera glazioviana,3188894,SPECIES,ACCEPTED,Plantae,3188894: Oenothera glazioviana Micheli | 7440977: Oenothera glazioviana var. azorica Rostański | 7322569: Oenothera glazioviana f. glazioviana | 3188895: Oenothera erythrosepala (Borbás) Borbás,220,152543487
6446,Oenothera glazioviana,8566446,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6447,Oenothera glazioviana,5226308,SPECIES,ACCEPTED,Plantae,NA,11592253,152543487
6448,Oenothera glazioviana,6156934,SPECIES,ACCEPTED,Plantae,NA,11418114,152543487
6449,Oenothera glazioviana,5544928,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6450,Oenothera glazioviana,4270675,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6451,Oenothera glazioviana,2717402,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6452,Oenothera glazioviana,5831060,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6453,Oenothera glazioviana,7223177,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6454,Oenothera glazioviana,6157026,SPECIES,ACCEPTED,Plantae,NA,11418114,152543487
6455,Oenothera glazioviana,7062200,SPECIES,ACCEPTED,Plantae,NA,11418114,152543487
6456,Oenothera glazioviana,5224481,SPECIES,ACCEPTED,Plantae,NA,11592253,152543487
6457,Oenothera glazioviana,5224543,SPECIES,ACCEPTED,Plantae,NA,11592253,152543487
6458,Oenothera glazioviana,8429888,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6459,Oenothera glazioviana,7226804,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6460,Oenothera glazioviana,5825913,SPECIES,ACCEPTED,Plantae,NA,194,152543487
6461,Oenothera glazioviana,7230699,SPECIES,ACCEPTED,Plantae,NA,194,152543487
6462,Oenothera glazioviana,7331861,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6463,Oenothera glazioviana,5587240,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6464,Oenothera glazioviana,3047633,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6465,Oenothera glazioviana,4048052,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6466,Oenothera glazioviana,8338571,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6467,Oenothera glazioviana,7066596,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6468,Oenothera glazioviana,4925890,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6469,Oenothera glazioviana,3611735,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6470,Oenothera glazioviana,6420901,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6471,Oenothera glazioviana,8323119,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6472,Oenothera glazioviana,2473221,SPECIES,ACCEPTED,Plantae,NA,11592253,152543487
6473,Oenothera glazioviana,5347854,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6474,Oenothera glazioviana,7332416,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6475,Oenothera glazioviana,3746867,SPECIES,ACCEPTED,Plantae,NA,7228684,152543487
6476,Oenothera glazioviana,7853188,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6477,Oenothera glazioviana,2457378,SPECIES,ACCEPTED,Plantae,NA,11592253,152543487
6478,Oenothera glazioviana,8381801,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6479,Oenothera glazioviana,7350944,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6480,Oenothera glazioviana,7267492,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6481,Oenothera glazioviana,8925248,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6482,Oenothera glazioviana,2914404,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6483,Oenothera glazioviana,6313051,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6484,Oenothera glazioviana,6313049,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6485,Oenothera glazioviana,6411098,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6486,Oenothera glazioviana,7308043,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6487,Oenothera glazioviana,7323251,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6488,Oenothera glazioviana,7323834,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6489,Oenothera glazioviana,2284443,SPECIES,ACCEPTED,Plantae,NA,11133537,152543487
6490,Oenothera glazioviana,7740944,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6491,Oenothera glazioviana,6710856,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6492,Oenothera glazioviana,9508942,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6493,Oenothera glazioviana,7332517,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6494,Oenothera glazioviana,2769073,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6495,Oenothera glazioviana,6164210,SPECIES,ACCEPTED,Plantae,NA,359,152543487
6496,Oenothera glazioviana,6300531,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6497,Oenothera glazioviana,7224069,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6498,Oenothera glazioviana,4274443,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6499,Oenothera glazioviana,7227181,SPECIES,ACCEPTED,Plantae,NA,196,152543487
6500,Oenothera glazioviana,5652131,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6501,Oenothera glazioviana,7358677,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6502,Oenothera glazioviana,7323906,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6503,Oenothera glazioviana,3663237,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6504,Oenothera glazioviana,8045533,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6505,Oenothera glazioviana,7925720,SPECIES,ACCEPTED,Plantae,NA,220,152543487
6506,Oenothera glazioviana,5825913,NA,NA,NA,NA,194,152543487
6507,Oenothera glazioviana,7230699,NA,NA,NA,NA,194,152543487
6508,Oenothera glazioviana azorica,NA,NA,NA,NA,NA,NA,213213443
6509,Oenothera glazioviana rubricalyx,NA,NA,NA,NA,NA,NA,213213452
6510,Oenothera indecora,7322393,SPECIES,ACCEPTED,Plantae,NA,220,152543452
6511,Oenothera issleri,7322373,SPECIES,ACCEPTED,Plantae,NA,220,152543454
6512,Oenothera laciniata,3188867,SPECIES,ACCEPTED,Plantae,NA,220,152543478
6513,Oenothera lindheimeri,3664589,SPECIES,ACCEPTED,Plantae,3664589: Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch | 3189268: Gaura lindheimeri Engelm. & Gray,220,152543471
6514,Oenothera moravica,3663772,SPECIES,ACCEPTED,Plantae,3663772: Oenothera moravica V.Jehlík & Rostanski,220,152543473
6515,Oenothera nuda,3667628,SPECIES,ACCEPTED,Plantae,NA,220,152543463
6516,Oenothera oakesiana,3188884,SPECIES,ACCEPTED,Plantae,3188884: Oenothera oakesiana (A.Gray) S.Watson,220,152543482
6517,Oenothera oehlkersii,8153538,SPECIES,ACCEPTED,Plantae,8153538: Oenothera oehlkersii Kappus,220,152543438
6518,Oenothera paradoxa,3667238,SPECIES,ACCEPTED,Plantae,3667238: Oenothera paradoxa Hudziok,220,152543459
6519,Oenothera parviflora,8994150,SPECIES,ACCEPTED,Plantae,8994150: Oenothera parviflora L.,220,152543434
6520,Oenothera perennis,2294131,NA,NA,NA,NA,225,152543476
6521,Oenothera pycnocarpa,3188926,SPECIES,ACCEPTED,Plantae,3188926: Oenothera pycnocarpa Atk. & Bartlett,220,NA
6522,Oenothera rosea,3188875,SPECIES,ACCEPTED,Plantae,NA,220,152543480
6523,Oenothera royfraseri,3665940,SPECIES,ACCEPTED,Plantae,3665940: Oenothera royfraseri R.R.Gates,220,NA
6524,Oenothera rubricalyx,3665866,SPECIES,ACCEPTED,Plantae,3665866: Oenothera rubricalyx R.R.Gates,220,NA
6525,Oenothera rubricaulis,7322529,SPECIES,ACCEPTED,Plantae,7322529: Oenothera rubricaulis Kleb.,220,152543451
6526,Oenothera rubricauloides,3665817,SPECIES,ACCEPTED,Plantae,3665817: Oenothera rubricauloides Rostanski,220,152543467
6527,Oenothera speciosa,3188859,SPECIES,ACCEPTED,Plantae,3188859: Oenothera speciosa Nutt.,220,152543477
6528,Oenothera stricta,3188830,SPECIES,ACCEPTED,Plantae,3188830: Oenothera stricta Link,220,152543475
6529,Oenothera suaveolens,8302634,SPECIES,ACCEPTED,Plantae,8302634: Oenothera suaveolens Desf. ex Pers.,220,152543440
6530,Oenothera subterminalis,3664677,SPECIES,ACCEPTED,Plantae,3664677: Oenothera subterminalis R.R.Gates,220,NA
6531,Oenothera tetragona,6427785,SPECIES,ACCEPTED,Plantae,NA,220,213213458
6532,Oenothera victorinii,7322143,SPECIES,ACCEPTED,Plantae,7322143: Oenothera victorinii R.R.Gates & Catches.,220,NA
6533,Oenothera villosa,3188896,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6534,Oenothera villosa,5547989,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6535,Oenothera villosa,2653392,SPECIES,ACCEPTED,Plantae,NA,282,213213446
6536,Oenothera villosa,7308043,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6537,Oenothera villosa,4271356,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6538,Oenothera villosa,7323251,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6539,Oenothera villosa,7224157,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6540,Oenothera villosa,7323906,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6541,Oenothera villosa,3898065,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6542,Oenothera villosa,4270548,SPECIES,ACCEPTED,Plantae,NA,196,213213446
6543,Oenothera villosa,9537212,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6544,Oenothera villosa,6427623,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6545,Oenothera villosa,6164210,SPECIES,ACCEPTED,Plantae,NA,359,213213446
6546,Oenothera villosa,3023671,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6547,Oenothera villosa,7327959,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6548,Oenothera villosa,4250676,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6549,Oenothera villosa,6157050,SPECIES,ACCEPTED,Plantae,NA,11418114,213213446
6550,Oenothera villosa,7225471,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6551,Oenothera villosa,7753114,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6552,Oenothera villosa,8782549,SPECIES,ACCEPTED,Plantae,NA,11592253,213213446
6553,Oenothera villosa,2161911,SPECIES,ACCEPTED,Plantae,NA,367,213213446
6554,Oenothera villosa,7226794,SPECIES,ACCEPTED,Plantae,NA,196,213213446
6555,Oenothera villosa,8336551,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6556,Oenothera villosa,5373483,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6557,Oenothera villosa,7853188,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6558,Oenothera villosa,8257546,SPECIES,ACCEPTED,Plantae,NA,196,213213446
6559,Oenothera villosa,7267492,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6560,Oenothera villosa,7190901,SPECIES,ACCEPTED,Plantae,NA,11418114,213213446
6561,Oenothera villosa,7062200,SPECIES,ACCEPTED,Plantae,NA,11418114,213213446
6562,Oenothera villosa,4048052,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6563,Oenothera villosa,7068379,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6564,Oenothera villosa,7222196,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6565,Oenothera villosa,5928306,SPECIES,ACCEPTED,Plantae,NA,220,213213446
6566,Oenothera villosa,7225456,NA,NA,NA,NA,220,213213446
6567,Oenothera villosa villosa,NA,NA,NA,NA,NA,NA,213213461
6568,Oenothera wratislaviensis,3667721,SPECIES,ACCEPTED,Plantae,NA,220,152543462
6569,Olios NA,2162003,GENUS,ACCEPTED,Animalia,NA,367,NA
6570,Olios argelasius,2162049,SPECIES,ACCEPTED,Animalia,NA,367,152544083
6571,Oloptum miliaceum,8335191,SPECIES,ACCEPTED,Plantae,NA,196,213213109
6572,Oloptum thomasii,9317568,SPECIES,ACCEPTED,Plantae,NA,196,213213107
6573,Omphalodes verna,2926048,SPECIES,ACCEPTED,Plantae,2926048: Omphalodes verna Moench,220,152545527
6574,Oncorhynchus kisutch,5384342,NA,NA,NA,NA,220,152543507
6575,Oncorhynchus mykiss,5204019,SPECIES,ACCEPTED,Animalia,"5204019: Oncorhynchus mykiss (Walbaum, 1792)",NA,152543505
6576,Oncosiphon pilulifer,10852031,SPECIES,ACCEPTED,Plantae,NA,220,213215042
6577,Oncosiphon piluliferum,3118650,SPECIES,ACCEPTED,Plantae,3118650: Oncosiphon piluliferum (L.fil.) Källersjö,220,NA
6578,Ondatra zibethicus,5219858,SPECIES,ACCEPTED,Animalia,"5219858: Ondatra zibethicus (Linnaeus, 1766)",359,152543269
6579,Onobrychis caput-galli,2972703,SPECIES,ACCEPTED,Plantae,NA,220,182134308
6580,Onobrychis viciifolia,2972595,SPECIES,ACCEPTED,Plantae,2972595: Onobrychis viciifolia Scop.,220,152545150
6581,Onoclea sensibilis,2650903,SPECIES,ACCEPTED,Plantae,2650903: Onoclea sensibilis L.,7228684,152547211
6582,Ononis alopecuroides,2977222,SPECIES,ACCEPTED,Plantae,2977222: Ononis alopecuroides L.,220,152545144
6583,Ononis natrix,2977234,SPECIES,ACCEPTED,Plantae,2977234: Ononis natrix L.,220,152545145
6584,Onopordum beckianum,7295374,NA,NA,NA,NA,220,152544378
6585,Onopordum macracanthum,5341202,NA,NA,NA,NA,220,152544381
6586,Onopordum tauricum,3094939,SPECIES,ACCEPTED,Plantae,3094939: Onopordum tauricum Willd.,220,152544379
6587,Onychognathus tristramii,5230734,SPECIES,ACCEPTED,Animalia,"5230734: Onychognathus tristramii (P.L.Sclater, 1858)",212,159747249
6588,Ophiopogon jaburan,2774214,SPECIES,ACCEPTED,Plantae,2774214: Ophiopogon jaburan (Siebold) G.Lodd.,196,182133241
6589,Oplismenus hirtellus,7987143,NA,NA,NA,NA,216,152547020
6590,Opopanax chironium,6027176,SPECIES,ACCEPTED,Plantae,6027176: Opopanax chironium (L.) Koch,220,182134042
6591,Opsius stactogalus,2038171,SPECIES,ACCEPTED,Animalia,NA,216,213214084
6592,Oreochromis niloticus,5352425,NA,NA,NA,NA,220,152543417
6593,Orientus ishidae,2037925,SPECIES,ACCEPTED,Animalia,NA,216,213214056
6594,Origanum onites,2926613,SPECIES,ACCEPTED,Plantae,2926613: Origanum onites L.,220,182134656
6595,Origanum vulgare,7333212,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6596,Origanum vulgare,9508942,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6597,Origanum vulgare,5928306,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6598,Origanum vulgare,6449041,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6599,Origanum vulgare,6420901,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6600,Origanum vulgare,4035024,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6601,Origanum vulgare,3596131,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6602,Origanum vulgare,7764312,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6603,Origanum vulgare,7420522,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6604,Origanum vulgare,7223276,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6605,Origanum vulgare,4194303,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6606,Origanum vulgare,2717402,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6607,Origanum vulgare,6313049,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6608,Origanum vulgare,7068732,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6609,Origanum vulgare,6427623,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6610,Origanum vulgare,7227181,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6611,Origanum vulgare,8045533,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6612,Origanum vulgare,7427741,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6613,Origanum vulgare,7415922,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6614,Origanum vulgare,8925248,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6615,Origanum vulgare,8389446,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6616,Origanum vulgare,7277946,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6617,Origanum vulgare,6710856,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6618,Origanum vulgare,7224069,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6619,Origanum vulgare,4131042,SUBSPECIES,ACCEPTED,Plantae,NA,196,NA
6620,Origanum vulgare,7230699,SUBSPECIES,ACCEPTED,Plantae,NA,194,NA
6621,Origanum vulgare,3757050,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6622,Origanum vulgare,2457378,SUBSPECIES,ACCEPTED,Plantae,NA,11592253,NA
6623,Origanum vulgare,5373483,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6624,Origanum vulgare,3040999,SUBSPECIES,ACCEPTED,Plantae,NA,220,NA
6625,Origanum vulgare,5544928,NA,NA,NA,NA,220,NA
6626,Origanum vulgare hirtum,NA,NA,NA,NA,NA,NA,152545691
6627,Oriolus auratus,2442665,NA,NA,NA,NA,11418114,159747269
6628,Orlaya daucoides,3638303,SPECIES,ACCEPTED,Plantae,NA,220,213215302
6629,Ornithogalum divergens,2773453,SPECIES,ACCEPTED,Plantae,9424795: Ornithogalum umbellatum subsp. divergens (Boreau) Bonnier & Layens | 6316566: Ornithogalum umbellatum subsp. divergens (Boreau) Asch. & Graebn.,196,152546712
6630,Ornithogalum narbonense,2772958,SPECIES,ACCEPTED,Plantae,2772958: Ornithogalum narbonense L.,196,152546710
6631,Ornithogalum nutans,2773281,SPECIES,ACCEPTED,Plantae,2773281: Ornithogalum nutans L.,196,152546711
6632,Ornithogalum pyramidale,2772885,SPECIES,ACCEPTED,Plantae,2772885: Ornithogalum pyramidale L.,196,152546713
6633,Ornithopus compressus,5358265,SPECIES,ACCEPTED,Plantae,5358265: Ornithopus compressus L.,220,152545043
6634,Ornithopus sativus,5358266,SPECIES,ACCEPTED,Plantae,5358266: Ornithopus sativus Brot.,220,152545044
6635,Orobanche amethystea,7519710,SPECIES,ACCEPTED,Plantae,7519710: Orobanche amethystea Thuill.,220,152545560
6636,Orobanche flava,7332516,SPECIES,DOUBTFUL,Plantae,7332516: Orobanche flava Mart. ex F.W.Schultz,220,NA
6637,Orobanche flava,7136602,NA,NA,NA,NA,220,NA
6638,Orobanche flava,7308335,NA,NA,NA,NA,220,NA
6639,Orobanche flava,5347854,NA,NA,NA,NA,220,NA
6640,Orobanche flava,7224157,NA,NA,NA,NA,220,NA
6641,Orobanche flava,5373483,NA,NA,NA,NA,220,NA
6642,Orobanche flava,3802956,NA,NA,NA,NA,220,NA
6643,Orobanche flava,5224543,NA,NA,NA,NA,11592253,NA
6644,Orobanche flava,4104890,NA,NA,NA,NA,196,NA
6645,Orobanche flava,7358677,NA,NA,NA,NA,220,NA
6646,Orobanche flava,7421129,NA,NA,NA,NA,196,NA
6647,Orobanche flava,9462721,NA,NA,NA,NA,212,NA
6648,Orobanche flava,6302047,NA,NA,NA,NA,220,NA
6649,Orobanche flava,9454901,NA,NA,NA,NA,220,NA
6650,Orobanche flava,7332517,NA,NA,NA,NA,220,NA
6651,Orobanche flava,7272439,NA,NA,NA,NA,220,NA
6652,Orobanche flava,7327959,NA,NA,NA,NA,220,NA
6653,Orobanche flava,5587240,NA,NA,NA,NA,220,NA
6654,Orobanche flava,7190901,NA,NA,NA,NA,11418114,NA
6655,Orobanche flava,8983123,NA,NA,NA,NA,220,NA
6656,Orobanche flava,7753114,NA,NA,NA,NA,220,NA
6657,Orobanche flava,7068732,NA,NA,NA,NA,220,NA
6658,Orobanche flava,7224069,NA,NA,NA,NA,220,NA
6659,Orobanche flava,8991514,NA,NA,NA,NA,212,NA
6660,Orobanche flava,7925720,NA,NA,NA,NA,220,NA
6661,Orobanche flava,8421432,NA,NA,NA,NA,220,NA
6662,Orobanche flava,8257857,NA,NA,NA,NA,220,NA
6663,Orobanche flava,7267631,NA,NA,NA,NA,220,NA
6664,Orobanche flava,2444221,NA,NA,NA,NA,11592253,NA
6665,Orobanche flava,2974921,NA,NA,NA,NA,220,NA
6666,Orobanche flava,7068379,NA,NA,NA,NA,220,NA
6667,Orobanche flava,4248063,NA,NA,NA,NA,220,NA
6668,Orobanche flava flava,NA,NA,NA,NA,NA,NA,213215431
6669,Orsillus depressus,4486382,SPECIES,ACCEPTED,Animalia,NA,216,213214235
6670,Orthilia secunda,2888310,SPECIES,ACCEPTED,Plantae,2888310: Orthilia secunda (L.) House,220,152545869
6671,Orthodontium lineare,2677047,SPECIES,ACCEPTED,Plantae,"2677047: Orthodontium lineare Schwaegrichen, 1827",327,152546498
6672,Orthomorpha coarctata,1016841,SPECIES,ACCEPTED,Animalia,NA,361,213214605
6673,Oryctolagus cuniculus,2436940,SPECIES,ACCEPTED,Animalia,"2436940: Oryctolagus cuniculus (Linnaeus, 1758)",359,152543356
6674,Oryza sativa,2703459,SPECIES,ACCEPTED,Plantae,2703459: Oryza sativa L.,196,164250924
6675,Osmanthus heterophyllus,3172276,SPECIES,ACCEPTED,Plantae,NA,220,213215417
6676,Ostrya carpinifolia,5332305,SPECIES,ACCEPTED,Plantae,NA,220,213215358
6677,Otala lactea,2294284,SPECIES,ACCEPTED,Animalia,NA,225,213213522
6678,Otiorhynchus aurifer,5344424,SPECIES,ACCEPTED,Animalia,NA,220,182134454
6679,Otiorhynchus cribricollis,5342681,NA,NA,NA,NA,220,182134455
6680,Otiorhynchus indefinitus,5342618,NA,NA,NA,NA,220,156873354
6681,Otiorhynchus meridionalis,5345430,NA,NA,NA,NA,220,182134456
6682,Ovis ammon,2441122,SPECIES,ACCEPTED,Animalia,"2441122: Ovis ammon (Linnaeus, 1758)",359,152543254
6683,Oxalis articulata,2891664,SPECIES,ACCEPTED,Plantae,2891664: Oxalis articulata Savigny,220,152545276
6684,Oxalis corniculata,8427624,SPECIES,ACCEPTED,Plantae,"8427624: Oxalis corniculata L. | 8361358: Oxalis corniculata var. corniculata | 2891739: Oxalis corniculata var. atropurpurea Planch. | 7509145: Oxalis corniculata var. atropurpurea (Van Houtte) P.Fourn., 1937 | 3627235: Oxalis uittienii J.T.Jansen",220,152545272
6685,Oxalis debilis,2891707,SPECIES,ACCEPTED,Plantae,2891707: Oxalis debilis Kunth | 3626865: Oxalis corymbosa DC.,220,152545279
6686,Oxalis dillenii,2891677,SPECIES,ACCEPTED,Plantae,2891677: Oxalis dillenii Jacq.,220,152545277
6687,Oxalis latifolia,2891755,SPECIES,ACCEPTED,Plantae,2891755: Oxalis latifolia Kunth,220,152545275
6688,Oxalis stricta,9823072,SPECIES,ACCEPTED,Plantae,NA,220,213214186
6689,Oxalis tetraphylla,7560711,SPECIES,ACCEPTED,Plantae,7560711: Oxalis tetraphylla Cav.,220,213214184
6690,Oxalis tetraphylla,7560711,SPECIES,ACCEPTED,Plantae,7560711: Oxalis tetraphylla Cav.,220,152545271
6691,Oxalis triangularis,7156971,SPECIES,ACCEPTED,Plantae,7156971: Oxalis triangularis A.St.-Hil.,220,152545273
6692,Oxalis valdiviensis,7318131,SPECIES,ACCEPTED,Plantae,NA,220,213214189
6693,Oxidus gracilis,1017419,SPECIES,ACCEPTED,Animalia,NA,361,213214608
6694,Oxybasis glauca,8429888,NA,NA,NA,NA,196,NA
6695,Oxybasis glauca,10948891,NA,NA,NA,NA,220,NA
6696,Oxybasis glauca,7267492,NA,NA,NA,NA,220,NA
6697,Oxybasis glauca,7853188,NA,NA,NA,NA,220,NA
6698,Oxybasis glauca,7190901,NA,NA,NA,NA,11418114,NA
6699,Oxybasis glauca,6084799,NA,NA,NA,NA,196,NA
6700,Oxybasis glauca,6300531,NA,NA,NA,NA,220,NA
6701,Oxybasis glauca,7427650,NA,NA,NA,NA,220,NA
6702,Oxybasis glauca,3802956,NA,NA,NA,NA,220,NA
6703,Oxybasis glauca,8006893,NA,NA,NA,NA,220,NA
6704,Oxybasis glauca,7295374,NA,NA,NA,NA,220,NA
6705,Oxybasis glauca,3602069,NA,NA,NA,NA,220,NA
6706,Oxybasis glauca,6156934,NA,NA,NA,NA,11418114,NA
6707,Oxybasis glauca,7901010,NA,NA,NA,NA,220,NA
6708,Oxybasis glauca,11844792,NA,NA,NA,NA,220,NA
