taxonKey,class,classKey,kingdom,kingdomKey
1326634,Insecta,216,Animalia,1
5360429,Magnoliopsida,220,Plantae,6
3128228,Magnoliopsida,220,Plantae,6
7645889,Magnoliopsida,220,Plantae,6
2891624,Magnoliopsida,220,Plantae,6
3827967,Magnoliopsida,220,Plantae,6
5358302,Magnoliopsida,220,Plantae,6
7823743,Magnoliopsida,220,Plantae,6
2970585,Magnoliopsida,220,Plantae,6
2971112,Magnoliopsida,220,Plantae,6
3152367,Magnoliopsida,220,Plantae,6
3828342,Magnoliopsida,220,Plantae,6
3829143,Magnoliopsida,220,Plantae,6
3941038,Magnoliopsida,220,Plantae,6
5334440,Magnoliopsida,220,Plantae,6
5359109,Magnoliopsida,220,Plantae,6
7116158,Magnoliopsida,220,Plantae,6
8302634,Magnoliopsida,220,Plantae,6
5568415,Magnoliopsida,220,Plantae,6
5568424,Magnoliopsida,220,Plantae,6
2714722,Liliopsida,196,Plantae,6
5359526,Magnoliopsida,220,Plantae,6
2480089,Aves,212,Animalia,1
2874190,Magnoliopsida,220,Plantae,6
8049400,Magnoliopsida,220,Plantae,6
1423286,Insecta,216,Animalia,1
1450317,Insecta,216,Animalia,1
5724924,Gastropoda,225,Animalia,1
2495869,Aves,212,Animalia,1
8062758,Insecta,216,Animalia,1
3973495,Magnoliopsida,220,Plantae,6
2714233,Liliopsida,196,Plantae,6
3125893,Magnoliopsida,220,Plantae,6
6371424,Magnoliopsida,220,Plantae,6
5530855,Magnoliopsida,220,Plantae,6
2441454,Testudines,11418114,Animalia,1
3110686,Magnoliopsida,220,Plantae,6
4354937,Ascidiacea,356,Animalia,1
9419395,Magnoliopsida,220,Plantae,6
5384464,Magnoliopsida,220,Plantae,6
2437232,Mammalia,359,Animalia,1
7327719,Magnoliopsida,220,Plantae,6
5199161,Polychaeta,256,Animalia,1
4314683,Malacostraca,229,Animalia,1
3027341,Magnoliopsida,220,Plantae,6
2925874,Magnoliopsida,220,Plantae,6
3143034,Magnoliopsida,220,Plantae,6
2498396,Aves,212,Animalia,1
3882686,Magnoliopsida,220,Plantae,6
2402129,NA,NA,Animalia,1
5359037,Magnoliopsida,220,Plantae,6
12218002,Magnoliopsida,220,Plantae,6
2855968,Liliopsida,196,Plantae,6
12246414,Liliopsida,196,Plantae,6
3044349,Magnoliopsida,220,Plantae,6
2498156,Aves,212,Animalia,1
2206086,Malacostraca,229,Animalia,1
2479509,Aves,212,Animalia,1
9297163,Magnoliopsida,220,Plantae,6
2480766,Aves,212,Animalia,1
2480075,Aves,212,Animalia,1
2772206,Liliopsida,196,Plantae,6
4315760,Malacostraca,229,Animalia,1
2493698,Aves,212,Animalia,1
2927222,Magnoliopsida,220,Plantae,6
5159101,Insecta,216,Animalia,1
2138688,Arachnida,367,Animalia,1
8011733,Magnoliopsida,220,Plantae,6
3033839,Magnoliopsida,220,Plantae,6
3119219,Magnoliopsida,220,Plantae,6
5914287,Magnoliopsida,220,Plantae,6
2975135,Magnoliopsida,220,Plantae,6
5403605,Magnoliopsida,220,Plantae,6
5296015,Liliopsida,196,Plantae,6
5528747,Magnoliopsida,220,Plantae,6
2498064,Aves,212,Animalia,1
3032762,Magnoliopsida,220,Plantae,6
3905825,Magnoliopsida,220,Plantae,6
2774846,Liliopsida,196,Plantae,6
5361977,Magnoliopsida,220,Plantae,6
2874512,Magnoliopsida,220,Plantae,6
2927363,Magnoliopsida,220,Plantae,6
7262943,Magnoliopsida,220,Plantae,6
2926613,Magnoliopsida,220,Plantae,6
2474045,Aves,212,Animalia,1
9340142,Liliopsida,196,Plantae,6
5229203,Aves,212,Animalia,1
3646556,Magnoliopsida,220,Plantae,6
2890995,Magnoliopsida,220,Plantae,6
9675867,Magnoliopsida,220,Plantae,6
3639337,Magnoliopsida,220,Plantae,6
7628663,Magnoliopsida,220,Plantae,6
1045323,Insecta,216,Animalia,1
2916822,Magnoliopsida,220,Plantae,6
6709291,Magnoliopsida,220,Plantae,6
2705512,Liliopsida,196,Plantae,6
7278926,Magnoliopsida,220,Plantae,6
3123262,Magnoliopsida,220,Plantae,6
3088405,Magnoliopsida,220,Plantae,6
5218899,Mammalia,359,Animalia,1
11107889,Insecta,216,Animalia,1
2498177,Aves,212,Animalia,1
2434126,Mammalia,359,Animalia,1
5359475,Magnoliopsida,220,Plantae,6
2479027,Aves,212,Animalia,1
2513609,Exobasidiomycetes,151,Fungi,5
3113745,Magnoliopsida,220,Plantae,6
2493598,Aves,212,Animalia,1
5420982,Magnoliopsida,220,Plantae,6
2765942,Liliopsida,196,Plantae,6
3092946,Magnoliopsida,220,Plantae,6
7318448,Magnoliopsida,220,Plantae,6
7262958,Magnoliopsida,220,Plantae,6
2157278,Arachnida,367,Animalia,1
2857679,Liliopsida,196,Plantae,6
2479555,Aves,212,Animalia,1
2927026,Magnoliopsida,220,Plantae,6
2475364,Aves,212,Animalia,1
2889005,Magnoliopsida,220,Plantae,6
2242011,Demospongiae,199,Animalia,1
5041471,Insecta,216,Animalia,1
5563116,Magnoliopsida,220,Plantae,6
8044946,Magnoliopsida,220,Plantae,6
2925303,Magnoliopsida,220,Plantae,6
2888987,Magnoliopsida,220,Plantae,6
9791464,Aves,212,Animalia,1
4544517,Arachnida,367,Animalia,1
7475424,Magnoliopsida,220,Plantae,6
5219721,Mammalia,359,Animalia,1
7296375,Magnoliopsida,220,Plantae,6
2927096,Magnoliopsida,220,Plantae,6
3046744,Magnoliopsida,220,Plantae,6
2705196,Liliopsida,196,Plantae,6
2704854,Liliopsida,196,Plantae,6
5384393,Magnoliopsida,220,Plantae,6
5227747,Aves,212,Animalia,1
3033905,Magnoliopsida,220,Plantae,6
4103351,Magnoliopsida,220,Plantae,6
10937982,Aves,212,Animalia,1
4068166,Magnoliopsida,220,Plantae,6
12254070,Magnoliopsida,220,Plantae,6
2650479,Polypodiopsida,7228684,Plantae,6
5284231,Pinopsida,194,Plantae,6
4535888,Insecta,216,Animalia,1
2498011,Aves,212,Animalia,1
3001978,Magnoliopsida,220,Plantae,6
4125930,Liliopsida,196,Plantae,6
2225646,Malacostraca,229,Animalia,1
9306058,Magnoliopsida,220,Plantae,6
2443173,Testudines,11418114,Animalia,1
5879783,Insecta,216,Animalia,1
5389402,Magnoliopsida,220,Plantae,6
2431886,Amphibia,131,Animalia,1
3602227,Magnoliopsida,220,Plantae,6
7307492,Magnoliopsida,220,Plantae,6
7278040,Magnoliopsida,220,Plantae,6
2705286,Liliopsida,196,Plantae,6
5289739,Liliopsida,196,Plantae,6
2703109,Liliopsida,196,Plantae,6
2481125,Aves,212,Animalia,1
2172103,Arachnida,367,Animalia,1
2876571,Magnoliopsida,220,Plantae,6
2769493,Liliopsida,196,Plantae,6
2234836,Branchiopoda,281,Animalia,1
3853033,Magnoliopsida,220,Plantae,6
5373475,Magnoliopsida,220,Plantae,6
3151434,Magnoliopsida,220,Plantae,6
2856891,Liliopsida,196,Plantae,6
7341745,Aves,212,Animalia,1
3083486,Magnoliopsida,220,Plantae,6
8242349,Magnoliopsida,220,Plantae,6
2768763,Liliopsida,196,Plantae,6
3981814,Magnoliopsida,220,Plantae,6
5377286,Magnoliopsida,220,Plantae,6
2514966,Pucciniomycetes,270,Fungi,5
5353770,Magnoliopsida,220,Plantae,6
3110588,Magnoliopsida,220,Plantae,6
9587676,Magnoliopsida,220,Plantae,6
2495840,Aves,212,Animalia,1
1371011,Insecta,216,Animalia,1
1016841,Diplopoda,361,Animalia,1
2772885,Liliopsida,196,Plantae,6
3642339,Magnoliopsida,220,Plantae,6
4287131,NA,NA,Animalia,1
2480770,Aves,212,Animalia,1
2964167,Magnoliopsida,220,Plantae,6
3026622,Magnoliopsida,220,Plantae,6
3026105,Magnoliopsida,220,Plantae,6
3099650,Magnoliopsida,220,Plantae,6
2987780,Magnoliopsida,220,Plantae,6
2497509,Aves,212,Animalia,1
2362486,NA,NA,Animalia,1
2856456,Liliopsida,196,Plantae,6
5972004,Malacostraca,229,Animalia,1
2480772,Aves,212,Animalia,1
2971036,Magnoliopsida,220,Plantae,6
5303515,Liliopsida,196,Plantae,6
2423441,Amphibia,131,Animalia,1
2020688,Insecta,216,Animalia,1
7810452,Liliopsida,196,Plantae,6
3170873,Magnoliopsida,220,Plantae,6
3188829,Magnoliopsida,220,Plantae,6
4553820,Arachnida,367,Animalia,1
3115828,Magnoliopsida,220,Plantae,6
4366460,Gastropoda,225,Animalia,1
5240299,Agaricomycetes,186,Fungi,5
2651098,Polypodiopsida,7228684,Plantae,6
2888485,Magnoliopsida,220,Plantae,6
5959228,Aves,212,Animalia,1
5360498,Magnoliopsida,220,Plantae,6
3083745,Magnoliopsida,220,Plantae,6
3189939,Magnoliopsida,220,Plantae,6
5401877,Magnoliopsida,220,Plantae,6
2857341,Liliopsida,196,Plantae,6
9245228,Magnoliopsida,220,Plantae,6
7848321,Magnoliopsida,220,Plantae,6
5363119,Magnoliopsida,220,Plantae,6
5686494,Magnoliopsida,220,Plantae,6
3034558,Magnoliopsida,220,Plantae,6
7318131,Magnoliopsida,220,Plantae,6
5133523,Insecta,216,Animalia,1
1690276,Insecta,216,Animalia,1
4005004,Magnoliopsida,220,Plantae,6
8212772,Magnoliopsida,220,Plantae,6
7544073,Magnoliopsida,220,Plantae,6
2486151,Aves,212,Animalia,1
7437438,Magnoliopsida,220,Plantae,6
3033898,Magnoliopsida,220,Plantae,6
5609603,Magnoliopsida,220,Plantae,6
2928861,Magnoliopsida,220,Plantae,6
3738796,Magnoliopsida,220,Plantae,6
2889980,Magnoliopsida,220,Plantae,6
2685663,Pinopsida,194,Plantae,6
8251158,Magnoliopsida,220,Plantae,6
2433536,Mammalia,359,Animalia,1
4363583,Gastropoda,225,Animalia,1
2514972,Pucciniomycetes,270,Fungi,5
5341407,Magnoliopsida,220,Plantae,6
3066482,Magnoliopsida,220,Plantae,6
5230852,Aves,212,Animalia,1
5334315,Magnoliopsida,220,Plantae,6
3188859,Magnoliopsida,220,Plantae,6
2951998,Magnoliopsida,220,Plantae,6
5729018,Bivalvia,137,Animalia,1
5372559,Magnoliopsida,220,Plantae,6
3663772,Magnoliopsida,220,Plantae,6
3142967,Magnoliopsida,220,Plantae,6
2489089,Aves,212,Animalia,1
2874574,Magnoliopsida,220,Plantae,6
7885624,Magnoliopsida,220,Plantae,6
5341792,Magnoliopsida,220,Plantae,6
3064495,Magnoliopsida,220,Plantae,6
4553535,Arachnida,367,Animalia,1
1031737,Insecta,216,Animalia,1
3665817,Magnoliopsida,220,Plantae,6
3664287,Magnoliopsida,220,Plantae,6
3667007,Magnoliopsida,220,Plantae,6
4497120,Insecta,216,Animalia,1
2495688,Aves,212,Animalia,1
2489010,Aves,212,Animalia,1
9362842,Aves,212,Animalia,1
7323711,Magnoliopsida,220,Plantae,6
5359411,Magnoliopsida,220,Plantae,6
2431965,Amphibia,131,Animalia,1
3188896,Magnoliopsida,220,Plantae,6
2925532,Magnoliopsida,220,Plantae,6
2957408,Magnoliopsida,220,Plantae,6
3128601,Magnoliopsida,220,Plantae,6
4496973,Insecta,216,Animalia,1
5548401,Magnoliopsida,220,Plantae,6
8144599,Magnoliopsida,220,Plantae,6
4487243,Insecta,216,Animalia,1
2489450,Aves,212,Animalia,1
2476041,Aves,212,Animalia,1
5389058,Magnoliopsida,220,Plantae,6
2442843,Testudines,11418114,Animalia,1
3046850,Magnoliopsida,220,Plantae,6
5230734,Aves,212,Animalia,1
2029899,Insecta,216,Animalia,1
3167003,Magnoliopsida,220,Plantae,6
1714140,Insecta,216,Animalia,1
2479501,Aves,212,Animalia,1
2774214,Liliopsida,196,Plantae,6
3127691,Magnoliopsida,220,Plantae,6
2705098,Liliopsida,196,Plantae,6
2702820,Liliopsida,196,Plantae,6
2703459,Liliopsida,196,Plantae,6
3085389,Magnoliopsida,220,Plantae,6
7153734,Magnoliopsida,220,Plantae,6
2481034,Aves,212,Animalia,1
5387396,Magnoliopsida,220,Plantae,6
10972541,Insecta,216,Animalia,1
2437399,Mammalia,359,Animalia,1
2020832,Insecta,216,Animalia,1
5334247,Magnoliopsida,220,Plantae,6
3707631,Magnoliopsida,220,Plantae,6
2878826,Magnoliopsida,220,Plantae,6
5231103,Aves,212,Animalia,1
3104491,Magnoliopsida,220,Plantae,6
1707320,Insecta,216,Animalia,1
5224503,Squamata,11592253,Animalia,1
5395559,Magnoliopsida,220,Plantae,6
5229411,Aves,212,Animalia,1
2498001,Aves,212,Animalia,1
3040241,Magnoliopsida,220,Plantae,6
3023903,Magnoliopsida,220,Plantae,6
3727713,Magnoliopsida,220,Plantae,6
2495699,Aves,212,Animalia,1
3084842,Magnoliopsida,220,Plantae,6
3025986,Magnoliopsida,220,Plantae,6
3034602,Magnoliopsida,220,Plantae,6
7150619,Magnoliopsida,220,Plantae,6
8246651,Magnoliopsida,220,Plantae,6
5370832,Magnoliopsida,220,Plantae,6
2482519,Aves,212,Animalia,1
3027138,Magnoliopsida,220,Plantae,6
5303524,Liliopsida,196,Plantae,6
5229156,Aves,212,Animalia,1
3768287,Magnoliopsida,220,Plantae,6
5232423,Aves,212,Animalia,1
5290126,Liliopsida,196,Plantae,6
5414976,Magnoliopsida,220,Plantae,6
2480668,Aves,212,Animalia,1
5334239,Magnoliopsida,220,Plantae,6
4487610,Insecta,216,Animalia,1
7308640,Magnoliopsida,220,Plantae,6
5341819,Magnoliopsida,220,Plantae,6
2705622,Liliopsida,196,Plantae,6
2498313,Aves,212,Animalia,1
2498310,Aves,212,Animalia,1
3012103,Magnoliopsida,220,Plantae,6
3136929,Magnoliopsida,220,Plantae,6
5229154,Aves,212,Animalia,1
3013215,Magnoliopsida,220,Plantae,6
7967494,Magnoliopsida,220,Plantae,6
8223023,Magnoliopsida,220,Plantae,6
3593900,Magnoliopsida,220,Plantae,6
5376035,Magnoliopsida,220,Plantae,6
1650106,Insecta,216,Animalia,1
2928560,Magnoliopsida,220,Plantae,6
3827975,Magnoliopsida,220,Plantae,6
2480352,Aves,212,Animalia,1
1830284,Insecta,216,Animalia,1
3127613,Magnoliopsida,220,Plantae,6
5690814,Magnoliopsida,220,Plantae,6
2287249,Bivalvia,137,Animalia,1
4366527,Gastropoda,225,Animalia,1
5305162,Liliopsida,196,Plantae,6
5406261,Magnoliopsida,220,Plantae,6
8096233,Magnoliopsida,220,Plantae,6
4038524,Magnoliopsida,220,Plantae,6
2701649,Liliopsida,196,Plantae,6
8199647,Magnoliopsida,220,Plantae,6
4023278,Magnoliopsida,220,Plantae,6
3988179,Magnoliopsida,220,Plantae,6
5232465,Aves,212,Animalia,1
3011247,Magnoliopsida,220,Plantae,6
8242651,Magnoliopsida,220,Plantae,6
2701120,Liliopsida,196,Plantae,6
8428499,Magnoliopsida,220,Plantae,6
1835422,Insecta,216,Animalia,1
7315030,Magnoliopsida,220,Plantae,6
2975187,Magnoliopsida,220,Plantae,6
7600608,Magnoliopsida,220,Plantae,6
5359068,Magnoliopsida,220,Plantae,6
5108665,Insecta,216,Animalia,1
5376816,Magnoliopsida,220,Plantae,6
5232435,Aves,212,Animalia,1
7333320,Magnoliopsida,220,Plantae,6
2702529,Liliopsida,196,Plantae,6
3042799,Magnoliopsida,220,Plantae,6
3097496,Magnoliopsida,220,Plantae,6
4487661,Insecta,216,Animalia,1
7878507,Magnoliopsida,220,Plantae,6
2984466,Magnoliopsida,220,Plantae,6
5289745,Liliopsida,196,Plantae,6
5274861,Polypodiopsida,7228684,Plantae,6
3189457,Magnoliopsida,220,Plantae,6
4091345,Magnoliopsida,220,Plantae,6
5348644,Magnoliopsida,220,Plantae,6
5359334,Magnoliopsida,220,Plantae,6
8010581,Liliopsida,196,Plantae,6
7315023,Magnoliopsida,220,Plantae,6
3188711,Magnoliopsida,220,Plantae,6
7883427,Liliopsida,196,Plantae,6
4124350,Liliopsida,196,Plantae,6
3754587,Magnoliopsida,220,Plantae,6
11141765,Insecta,216,Animalia,1
5341725,Magnoliopsida,220,Plantae,6
7380533,Insecta,216,Animalia,1
5227993,Aves,212,Animalia,1
3172327,Magnoliopsida,220,Plantae,6
2888773,Magnoliopsida,220,Plantae,6
3097504,Magnoliopsida,220,Plantae,6
2480897,Aves,212,Animalia,1
2437394,Mammalia,359,Animalia,1
2865501,Liliopsida,196,Plantae,6
2994120,Magnoliopsida,220,Plantae,6
5295044,Liliopsida,196,Plantae,6
5421389,Magnoliopsida,220,Plantae,6
2449133,Squamata,11592253,Animalia,1
4314702,Malacostraca,229,Animalia,1
5230862,Aves,212,Animalia,1
1342324,Insecta,216,Animalia,1
4120602,Liliopsida,196,Plantae,6
3711846,Magnoliopsida,220,Plantae,6
1623354,Insecta,216,Animalia,1
5387098,Magnoliopsida,220,Plantae,6
5367186,Magnoliopsida,220,Plantae,6
3188757,Magnoliopsida,220,Plantae,6
7331666,Magnoliopsida,220,Plantae,6
2722973,Liliopsida,196,Plantae,6
2703700,Liliopsida,196,Plantae,6
3025875,Magnoliopsida,220,Plantae,6
8114833,Magnoliopsida,220,Plantae,6
2916767,Magnoliopsida,220,Plantae,6
9321334,Magnoliopsida,220,Plantae,6
2888588,Magnoliopsida,220,Plantae,6
2975416,Magnoliopsida,220,Plantae,6
4083707,Magnoliopsida,220,Plantae,6
2432352,Mammalia,359,Animalia,1
3033460,Magnoliopsida,220,Plantae,6
4139846,Liliopsida,196,Plantae,6
5334430,Magnoliopsida,220,Plantae,6
6027382,Magnoliopsida,220,Plantae,6
2971033,Magnoliopsida,220,Plantae,6
4114502,Liliopsida,196,Plantae,6
5567951,Magnoliopsida,220,Plantae,6
2988224,Magnoliopsida,220,Plantae,6
5219683,Mammalia,359,Animalia,1
7961815,Liliopsida,196,Plantae,6
2479320,Aves,212,Animalia,1
2492081,Aves,212,Animalia,1
2494088,Aves,212,Animalia,1
5289746,Liliopsida,196,Plantae,6
3025731,Magnoliopsida,220,Plantae,6
3189474,Magnoliopsida,220,Plantae,6
5370688,Magnoliopsida,220,Plantae,6
5397564,Magnoliopsida,220,Plantae,6
2874655,Magnoliopsida,220,Plantae,6
3027355,Magnoliopsida,220,Plantae,6
9629891,Magnoliopsida,220,Plantae,6
3896203,Magnoliopsida,220,Plantae,6
3027332,Magnoliopsida,220,Plantae,6
9541940,Magnoliopsida,220,Plantae,6
2888990,Magnoliopsida,220,Plantae,6
2020879,Insecta,216,Animalia,1
2266754,Hydrozoa,205,Animalia,1
3001270,Magnoliopsida,220,Plantae,6
2986010,Magnoliopsida,220,Plantae,6
8773480,Magnoliopsida,220,Plantae,6
3068528,Magnoliopsida,220,Plantae,6
5232469,Aves,212,Animalia,1
5229045,Aves,212,Animalia,1
3026004,Magnoliopsida,220,Plantae,6
3083773,Magnoliopsida,220,Plantae,6
5372917,Magnoliopsida,220,Plantae,6
8077391,Magnoliopsida,220,Plantae,6
2882360,Magnoliopsida,220,Plantae,6
12262171,Liliopsida,196,Plantae,6
3122323,Magnoliopsida,220,Plantae,6
5290282,Liliopsida,196,Plantae,6
8022932,Magnoliopsida,220,Plantae,6
2705621,Liliopsida,196,Plantae,6
4154259,Liliopsida,196,Plantae,6
6026665,Magnoliopsida,220,Plantae,6
2155867,Arachnida,367,Animalia,1
4118773,Liliopsida,196,Plantae,6
3927790,Magnoliopsida,220,Plantae,6
5250069,Ustilaginomycetes,148,Fungi,5
2479666,Aves,212,Animalia,1
2498398,Aves,212,Animalia,1
2459658,Squamata,11592253,Animalia,1
3025907,Magnoliopsida,220,Plantae,6
2498108,Aves,212,Animalia,1
3128279,Magnoliopsida,220,Plantae,6
3094939,Magnoliopsida,220,Plantae,6
3685073,Magnoliopsida,220,Plantae,6
4094511,Magnoliopsida,220,Plantae,6
5354676,Magnoliopsida,220,Plantae,6
8386733,Magnoliopsida,220,Plantae,6
2307447,Clitellata,255,Animalia,1
3893979,Magnoliopsida,220,Plantae,6
2704102,Liliopsida,196,Plantae,6
2351271,NA,NA,Animalia,1
5997154,Insecta,216,Animalia,1
3086784,Magnoliopsida,220,Plantae,6
3113852,Magnoliopsida,220,Plantae,6
4135963,Liliopsida,196,Plantae,6
4283395,Anthozoa,206,Animalia,1
2141622,Arachnida,367,Animalia,1
5671095,Magnoliopsida,220,Plantae,6
8402586,Magnoliopsida,220,Plantae,6
3042624,Magnoliopsida,220,Plantae,6
2683894,Pinopsida,194,Plantae,6
6026954,Magnoliopsida,220,Plantae,6
8765358,Insecta,216,Animalia,1
2926688,Magnoliopsida,220,Plantae,6
2723271,Liliopsida,196,Plantae,6
7938233,Magnoliopsida,220,Plantae,6
3040928,Magnoliopsida,220,Plantae,6
5789082,Aves,212,Animalia,1
2890623,Magnoliopsida,220,Plantae,6
8184157,Magnoliopsida,220,Plantae,6
5676903,Liliopsida,196,Plantae,6
5376139,Magnoliopsida,220,Plantae,6
3026431,Magnoliopsida,220,Plantae,6
2927783,Magnoliopsida,220,Plantae,6
2927530,Magnoliopsida,220,Plantae,6
2515236,Pucciniomycetes,270,Fungi,5
4022617,Magnoliopsida,220,Plantae,6
2494086,Aves,212,Animalia,1
2769435,Liliopsida,196,Plantae,6
2498084,Aves,212,Animalia,1
3025989,Magnoliopsida,220,Plantae,6
5392271,Magnoliopsida,220,Plantae,6
1008955,Gymnolaemata,252,Animalia,1
2703711,Liliopsida,196,Plantae,6
1865660,Insecta,216,Animalia,1
2706225,Liliopsida,196,Plantae,6
5290059,Liliopsida,196,Plantae,6
4207403,Magnoliopsida,220,Plantae,6
2927684,Magnoliopsida,220,Plantae,6
3170266,Magnoliopsida,220,Plantae,6
4114348,Liliopsida,196,Plantae,6
2321010,Polychaeta,256,Animalia,1
4097656,Magnoliopsida,220,Plantae,6
2925616,Magnoliopsida,220,Plantae,6
3001362,Magnoliopsida,220,Plantae,6
5373440,Magnoliopsida,220,Plantae,6
4121360,Liliopsida,196,Plantae,6
7823272,Magnoliopsida,220,Plantae,6
1971998,Insecta,216,Animalia,1
6161340,Squamata,11592253,Animalia,1
2484155,Aves,212,Animalia,1
5289929,Liliopsida,196,Plantae,6
4410088,Clitellata,255,Animalia,1
2985944,Magnoliopsida,220,Plantae,6
2927492,Magnoliopsida,220,Plantae,6
2431875,Amphibia,131,Animalia,1
2308609,Clitellata,255,Animalia,1
2439838,Mammalia,359,Animalia,1
5739357,Aves,212,Animalia,1
3086845,Magnoliopsida,220,Plantae,6
3005039,Magnoliopsida,220,Plantae,6
4021920,Magnoliopsida,220,Plantae,6
7911993,Magnoliopsida,220,Plantae,6
4488819,Insecta,216,Animalia,1
2727875,Liliopsida,196,Plantae,6
2705666,Liliopsida,196,Plantae,6
3049314,Magnoliopsida,220,Plantae,6
5334188,Magnoliopsida,220,Plantae,6
3044133,Magnoliopsida,220,Plantae,6
7563173,Malacostraca,229,Animalia,1
5384307,Magnoliopsida,220,Plantae,6
5289670,Liliopsida,196,Plantae,6
7848132,Magnoliopsida,220,Plantae,6
5384852,Magnoliopsida,220,Plantae,6
3025889,Magnoliopsida,220,Plantae,6
8427207,Arachnida,367,Animalia,1
7683374,Magnoliopsida,220,Plantae,6
2114769,Copepoda,11545536,Animalia,1
1133603,Insecta,216,Animalia,1
5124716,Insecta,216,Animalia,1
3035420,Magnoliopsida,220,Plantae,6
5421385,Magnoliopsida,220,Plantae,6
5740285,Monogenea,7774442,Animalia,1
2928783,Magnoliopsida,220,Plantae,6
7420038,Magnoliopsida,220,Plantae,6
8080300,Magnoliopsida,220,Plantae,6
3826854,Magnoliopsida,220,Plantae,6
1325561,Insecta,216,Animalia,1
3085346,Magnoliopsida,220,Plantae,6
2474055,Aves,212,Animalia,1
3740974,Magnoliopsida,220,Plantae,6
4194699,Magnoliopsida,220,Plantae,6
1720196,Insecta,216,Animalia,1
8421156,Magnoliopsida,220,Plantae,6
2474944,Aves,212,Animalia,1
2855374,Liliopsida,196,Plantae,6
8455382,Insecta,216,Animalia,1
3123249,Magnoliopsida,220,Plantae,6
2874538,Magnoliopsida,220,Plantae,6
5640518,Magnoliopsida,220,Plantae,6
2705431,Liliopsida,196,Plantae,6
5359194,Magnoliopsida,220,Plantae,6
2498380,Aves,212,Animalia,1
3151755,Magnoliopsida,220,Plantae,6
2931738,Magnoliopsida,220,Plantae,6
3012117,Magnoliopsida,220,Plantae,6
5409852,Magnoliopsida,220,Plantae,6
2714818,Liliopsida,196,Plantae,6
2705869,Liliopsida,196,Plantae,6
2965397,Magnoliopsida,220,Plantae,6
3759032,Magnoliopsida,220,Plantae,6
3148560,Magnoliopsida,220,Plantae,6
5869933,Insecta,216,Animalia,1
5289753,Liliopsida,196,Plantae,6
2494066,Aves,212,Animalia,1
2480568,Aves,212,Animalia,1
8174035,Liliopsida,196,Plantae,6
5391292,Magnoliopsida,220,Plantae,6
4344674,NA,NA,Animalia,1
3151692,Magnoliopsida,220,Plantae,6
5359260,Magnoliopsida,220,Plantae,6
2928805,Magnoliopsida,220,Plantae,6
5290170,Liliopsida,196,Plantae,6
4417132,Malacostraca,229,Animalia,1
5270720,Charophyceae,328,Plantae,6
3172343,Magnoliopsida,220,Plantae,6
3121228,Magnoliopsida,220,Plantae,6
3120713,Magnoliopsida,220,Plantae,6
3083905,Magnoliopsida,220,Plantae,6
7572133,Insecta,216,Animalia,1
2481104,Aves,212,Animalia,1
2706501,Liliopsida,196,Plantae,6
2484133,Aves,212,Animalia,1
3067869,Magnoliopsida,220,Plantae,6
2763962,Liliopsida,196,Plantae,6
6091856,Aves,212,Animalia,1
5202793,NA,NA,Animalia,1
3069300,Magnoliopsida,220,Plantae,6
3095939,Magnoliopsida,220,Plantae,6
7832723,Magnoliopsida,220,Plantae,6
8708866,Magnoliopsida,220,Plantae,6
2225770,Malacostraca,229,Animalia,1
2874702,Magnoliopsida,220,Plantae,6
7668385,Gymnolaemata,252,Animalia,1
3667628,Magnoliopsida,220,Plantae,6
5388967,Magnoliopsida,220,Plantae,6
3039418,Magnoliopsida,220,Plantae,6
2705854,Liliopsida,196,Plantae,6
5384401,Magnoliopsida,220,Plantae,6
2767031,Liliopsida,196,Plantae,6
3875113,Magnoliopsida,220,Plantae,6
3665966,Magnoliopsida,220,Plantae,6
2321012,Polychaeta,256,Animalia,1
1320777,Insecta,216,Animalia,1
2479612,Aves,212,Animalia,1
10701161,Amphibia,131,Animalia,1
5314814,Liliopsida,196,Plantae,6
4926977,Magnoliopsida,220,Plantae,6
2687948,Polypodiopsida,7228684,Plantae,6
7426824,Magnoliopsida,220,Plantae,6
8014966,Aves,212,Animalia,1
2653256,Gnetopsida,282,Plantae,6
5421040,Magnoliopsida,220,Plantae,6
3937506,Magnoliopsida,220,Plantae,6
2705828,Liliopsida,196,Plantae,6
2367919,NA,NA,Animalia,1
5359067,Magnoliopsida,220,Plantae,6
5598839,Magnoliopsida,220,Plantae,6
9518324,Mammalia,359,Animalia,1
2484103,Aves,212,Animalia,1
1316805,Insecta,216,Animalia,1
7307829,Magnoliopsida,220,Plantae,6
5332004,Magnoliopsida,220,Plantae,6
2494408,Aves,212,Animalia,1
2498345,Aves,212,Animalia,1
6431611,Liliopsida,196,Plantae,6
3138953,Magnoliopsida,220,Plantae,6
2957966,Magnoliopsida,220,Plantae,6
3981817,Magnoliopsida,220,Plantae,6
4152259,Liliopsida,196,Plantae,6
7294771,Magnoliopsida,220,Plantae,6
6447806,Magnoliopsida,220,Plantae,6
3040253,Magnoliopsida,220,Plantae,6
2486131,Aves,212,Animalia,1
2928589,Magnoliopsida,220,Plantae,6
5391882,Magnoliopsida,220,Plantae,6
2705957,Liliopsida,196,Plantae,6
3172622,Magnoliopsida,220,Plantae,6
5670646,Magnoliopsida,220,Plantae,6
2888559,Magnoliopsida,220,Plantae,6
3639326,Magnoliopsida,220,Plantae,6
5289731,Liliopsida,196,Plantae,6
8076173,Magnoliopsida,220,Plantae,6
10676000,Magnoliopsida,220,Plantae,6
