year,individualCount,gemeente,provincie,gewest,gbifID,decimalLatitude,decimalLongitude,geometry
2004,0,NA,NA,NA,5911916789,NA,NA,"c(NA, NA)"
2002,2,NA,NA,NA,2610214162,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911916790,NA,NA,"c(NA, NA)"
2003,1,NA,NA,NA,2610214172,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911916791,NA,NA,"c(NA, NA)"
2001,1,NA,NA,NA,2610214177,NA,NA,"c(NA, NA)"
2006,1,NA,NA,NA,2610214180,NA,NA,"c(NA, NA)"
1995,48,NA,NA,NA,2610193888,NA,NA,"c(NA, NA)"
1993,36,NA,NA,NA,2610192607,NA,NA,"c(NA, NA)"
2000,0,NA,NA,NA,5911920258,NA,NA,"c(NA, NA)"
2000,9,NA,NA,NA,2610263346,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5911916792,NA,NA,"c(NA, NA)"
2018,1,NA,NA,NA,2610258420,51.478615,4.478946,"c(4.478946, 51.478615)"
2000,0,NA,NA,NA,5911868429,NA,NA,"c(NA, NA)"
2000,222,NA,NA,NA,2610194292,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911868450,NA,NA,"c(NA, NA)"
2005,1,NA,NA,NA,2610212194,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911981556,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5911981557,NA,NA,"c(NA, NA)"
2001,9,NA,NA,NA,2610212201,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911981558,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5911981559,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911981560,NA,NA,"c(NA, NA)"
2002,1,NA,NA,NA,2610212207,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5911981561,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5911981562,NA,NA,"c(NA, NA)"
1996,24,NA,NA,NA,2610192956,NA,NA,"c(NA, NA)"
1997,168,NA,NA,NA,2610193013,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5911920282,NA,NA,"c(NA, NA)"
1997,5,NA,NA,NA,2610259163,NA,NA,"c(NA, NA)"
1998,153,NA,NA,NA,2610259242,NA,NA,"c(NA, NA)"
1999,0,NA,NA,NA,5911994636,NA,NA,"c(NA, NA)"
2018,0,NA,NA,NA,5911973292,51.478615,4.478946,"c(4.478946, 51.478615)"
2003,17,NA,NA,NA,2610204408,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911981786,NA,NA,"c(NA, NA)"
1997,0,NA,NA,NA,5911915852,NA,NA,"c(NA, NA)"
2011,3,NA,NA,NA,2610248127,NA,NA,"c(NA, NA)"
2011,10,NA,NA,NA,2610247134,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911994683,NA,NA,"c(NA, NA)"
1997,0,NA,NA,NA,5911994372,NA,NA,"c(NA, NA)"
1998,21,NA,NA,NA,2610255189,NA,NA,"c(NA, NA)"
1999,0,NA,NA,NA,5911994389,NA,NA,"c(NA, NA)"
2000,0,NA,NA,NA,5911994406,NA,NA,"c(NA, NA)"
1994,30,NA,NA,NA,2610250933,NA,NA,"c(NA, NA)"
1995,15,NA,NA,NA,2610251057,NA,NA,"c(NA, NA)"
1995,9,NA,NA,NA,2610251061,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911997028,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5911997030,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911997031,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911997032,NA,NA,"c(NA, NA)"
2005,5,NA,NA,NA,2610210195,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911997033,NA,NA,"c(NA, NA)"
2004,2,NA,NA,NA,2610210200,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5911997034,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5911997035,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911950496,NA,NA,"c(NA, NA)"
2001,1,NA,NA,NA,2610157161,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5911950497,NA,NA,"c(NA, NA)"
2001,12,NA,NA,NA,2610157167,NA,NA,"c(NA, NA)"
2001,12,NA,NA,NA,2610157168,NA,NA,"c(NA, NA)"
2003,3,NA,NA,NA,2610157173,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911950498,NA,NA,"c(NA, NA)"
2003,2,NA,NA,NA,2610157178,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5911950499,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911950500,NA,NA,"c(NA, NA)"
2011,2,NA,NA,NA,2610249039,NA,NA,"c(NA, NA)"
2012,3,NA,NA,NA,2610187046,NA,NA,"c(NA, NA)"
2018,0,NA,NA,NA,5911999560,51.478615,4.478946,"c(4.478946, 51.478615)"
1995,0,NA,NA,NA,5911999622,NA,NA,"c(NA, NA)"
1995,59,NA,NA,NA,2610191923,NA,NA,"c(NA, NA)"
1995,0,NA,NA,NA,5911999623,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911994439,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5911915893,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5912019036,NA,NA,"c(NA, NA)"
2017,0,NA,NA,NA,5911884453,50.793409,3.112349,"c(3.112349, 50.793409)"
1996,0,NA,NA,NA,5911999631,NA,NA,"c(NA, NA)"
1999,0,NA,NA,NA,5911999649,NA,NA,"c(NA, NA)"
1999,6,NA,NA,NA,2610192284,NA,NA,"c(NA, NA)"
1999,24,NA,NA,NA,2610192286,NA,NA,"c(NA, NA)"
2001,12,NA,NA,NA,2610215202,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5912028757,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912028758,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912028759,NA,NA,"c(NA, NA)"
2004,1,NA,NA,NA,2610215211,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5912028760,NA,NA,"c(NA, NA)"
1999,91,NA,NA,NA,2610260352,NA,NA,"c(NA, NA)"
2000,0,NA,NA,NA,5912010928,NA,NA,"c(NA, NA)"
2011,10,NA,NA,NA,2610188139,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911997267,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912027214,NA,NA,"c(NA, NA)"
2002,4,NA,NA,NA,2610159159,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912027215,NA,NA,"c(NA, NA)"
2001,14,NA,NA,NA,2610159164,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912027216,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912027217,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912027218,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5911917000,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912015120,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5912015121,NA,NA,"c(NA, NA)"
2010,0,NA,NA,NA,5912015122,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912015123,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912015124,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5912015125,NA,NA,"c(NA, NA)"
1992,96,NA,NA,NA,2610250763,NA,NA,"c(NA, NA)"
1995,2,NA,NA,NA,2610251015,NA,NA,"c(NA, NA)"
1993,0,NA,NA,NA,5911851486,NA,NA,"c(NA, NA)"
1996,0,NA,NA,NA,5911816262,NA,NA,"c(NA, NA)"
1993,0,NA,NA,NA,5911852000,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5912025564,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5912013244,NA,NA,"c(NA, NA)"
2006,4,NA,NA,NA,2610226646,NA,NA,"c(NA, NA)"
1994,0,NA,NA,NA,5912000124,NA,NA,"c(NA, NA)"
1995,0,NA,NA,NA,5912000132,NA,NA,"c(NA, NA)"
1995,84,NA,NA,NA,2610199067,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912040576,NA,NA,"c(NA, NA)"
2005,1,NA,NA,NA,2610156160,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912040577,NA,NA,"c(NA, NA)"
2002,1,NA,NA,NA,2610156168,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911950727,NA,NA,"c(NA, NA)"
1993,0,NA,NA,NA,5911960284,NA,NA,"c(NA, NA)"
1994,21,NA,NA,NA,2610192686,NA,NA,"c(NA, NA)"
1995,0,NA,NA,NA,5911960295,NA,NA,"c(NA, NA)"
1996,24,NA,NA,NA,2610192935,NA,NA,"c(NA, NA)"
1998,0,NA,NA,NA,5911978319,NA,NA,"c(NA, NA)"
1998,2,NA,NA,NA,2610193112,NA,NA,"c(NA, NA)"
1999,51,NA,NA,NA,2610193164,NA,NA,"c(NA, NA)"
2000,0,NA,NA,NA,5911978338,NA,NA,"c(NA, NA)"
1991,0,NA,NA,NA,5911973347,NA,NA,"c(NA, NA)"
1999,30,NA,NA,NA,2610267323,NA,NA,"c(NA, NA)"
1997,13,NA,NA,NA,2610251248,NA,NA,"c(NA, NA)"
1998,0,NA,NA,NA,5911816278,NA,NA,"c(NA, NA)"
2000,0,NA,NA,NA,5911851305,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911851315,NA,NA,"c(NA, NA)"
1997,0,NA,NA,NA,5911852033,NA,NA,"c(NA, NA)"
2005,1,NA,NA,NA,2610151167,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912025565,NA,NA,"c(NA, NA)"
2002,1,NA,NA,NA,2610151173,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912025566,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5912025567,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5912025568,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912025569,NA,NA,"c(NA, NA)"
1999,24,NA,NA,NA,2610208349,NA,NA,"c(NA, NA)"
2000,0,NA,NA,NA,5912000188,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912000219,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912022712,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5912040578,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912040579,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912040580,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912040581,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912040582,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912002400,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912002401,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912002402,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912002403,NA,NA,"c(NA, NA)"
2002,4,NA,NA,NA,2610216223,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5912032969,NA,NA,"c(NA, NA)"
1998,0,NA,NA,NA,5911884602,NA,NA,"c(NA, NA)"
1999,0,NA,NA,NA,5911884606,NA,NA,"c(NA, NA)"
1999,39,NA,NA,NA,2610197236,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911851550,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911851556,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911851330,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911852072,NA,NA,"c(NA, NA)"
2017,0,NA,NA,NA,5911846104,NA,NA,"c(NA, NA)"
1991,0,NA,NA,NA,5911846109,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912025845,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912025846,NA,NA,"c(NA, NA)"
2001,1,NA,NA,NA,2610152209,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912025847,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5912025848,NA,NA,"c(NA, NA)"
2001,14,NA,NA,NA,2610152218,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912025849,NA,NA,"c(NA, NA)"
2002,1,NA,NA,NA,2610152222,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912017492,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912017494,NA,NA,"c(NA, NA)"
2002,3,NA,NA,NA,2610217191,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912017495,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912017496,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912017497,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5912017498,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912017499,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5912017500,NA,NA,"c(NA, NA)"
2001,20,NA,NA,NA,2610214164,NA,NA,"c(NA, NA)"
2005,1,NA,NA,NA,2610214169,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912019300,NA,NA,"c(NA, NA)"
2002,1,NA,NA,NA,2610214174,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912023301,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5912023302,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912023303,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911884633,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5911884640,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911973445,NA,NA,"c(NA, NA)"
2003,11,NA,NA,NA,2610267487,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911852088,NA,NA,"c(NA, NA)"
1995,0,NA,NA,NA,5911846125,NA,NA,"c(NA, NA)"
1996,13,NA,NA,NA,2610191058,NA,NA,"c(NA, NA)"
2006,1,NA,NA,NA,2610227631,NA,NA,"c(NA, NA)"
2006,1,NA,NA,NA,2610227633,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912041425,NA,NA,"c(NA, NA)"
2001,9,NA,NA,NA,2610218152,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912022961,NA,NA,"c(NA, NA)"
2001,3,NA,NA,NA,2610218155,NA,NA,"c(NA, NA)"
2001,4,NA,NA,NA,2610218165,NA,NA,"c(NA, NA)"
2004,6,NA,NA,NA,2610218168,NA,NA,"c(NA, NA)"
2002,3,NA,NA,NA,2610218169,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912022962,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912022963,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912022964,NA,NA,"c(NA, NA)"
2012,4,NA,NA,NA,2610243070,NA,NA,"c(NA, NA)"
2017,1,NA,NA,NA,2610240167,50.771038,3.027466,"c(3.027466, 50.771038)"
2012,0,NA,NA,NA,5912043034,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912013831,NA,NA,"c(NA, NA)"
2003,1,NA,NA,NA,2610211171,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912013832,NA,NA,"c(NA, NA)"
2002,1,NA,NA,NA,2610211176,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912013833,NA,NA,"c(NA, NA)"
2002,3,NA,NA,NA,2610211182,NA,NA,"c(NA, NA)"
2002,2,NA,NA,NA,2610211187,NA,NA,"c(NA, NA)"
1995,0,NA,NA,NA,5911974126,NA,NA,"c(NA, NA)"
1996,0,NA,NA,NA,5911974138,NA,NA,"c(NA, NA)"
1997,37,NA,NA,NA,2610196049,NA,NA,"c(NA, NA)"
2017,0,NA,NA,NA,5911997335,NA,NA,"c(NA, NA)"
1993,0,NA,NA,NA,5911997343,NA,NA,"c(NA, NA)"
1993,173,NA,NA,NA,2610198785,NA,NA,"c(NA, NA)"
1993,31,NA,NA,NA,2610198795,NA,NA,"c(NA, NA)"
1997,0,NA,NA,NA,5911846136,NA,NA,"c(NA, NA)"
1997,51,NA,NA,NA,2610191152,NA,NA,"c(NA, NA)"
1998,8,NA,NA,NA,2610191192,NA,NA,"c(NA, NA)"
1999,20,NA,NA,NA,2610191252,NA,NA,"c(NA, NA)"
2001,94,NA,NA,NA,2610200354,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911846183,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912023181,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912023182,NA,NA,"c(NA, NA)"
1992,0,NA,NA,NA,5912043056,NA,NA,"c(NA, NA)"
1993,0,NA,NA,NA,5912043061,NA,NA,"c(NA, NA)"
1999,157,NA,NA,NA,2610196203,NA,NA,"c(NA, NA)"
2000,0,NA,NA,NA,5911974185,NA,NA,"c(NA, NA)"
1995,58,NA,NA,NA,2610199085,NA,NA,"c(NA, NA)"
1997,12,NA,NA,NA,2610199194,NA,NA,"c(NA, NA)"
2003,59,NA,NA,NA,2610200425,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912041689,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5912041691,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5912041692,NA,NA,"c(NA, NA)"
2004,2,NA,NA,NA,2610216214,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912041693,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912041694,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5912041695,NA,NA,"c(NA, NA)"
2010,0,NA,NA,NA,5912028171,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912023516,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5912023517,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5911997413,NA,NA,"c(NA, NA)"
2003,18,NA,NA,NA,2610208506,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911846204,NA,NA,"c(NA, NA)"
2011,5,NA,NA,NA,2610246024,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911962339,NA,NA,"c(NA, NA)"
1995,8,NA,NA,NA,2610251052,NA,NA,"c(NA, NA)"
1991,0,NA,NA,NA,5912010599,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5912033220,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912033222,NA,NA,"c(NA, NA)"
2003,4,NA,NA,NA,2610213155,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912033223,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912033224,NA,NA,"c(NA, NA)"
2004,1,NA,NA,NA,2610213166,NA,NA,"c(NA, NA)"
2003,1,NA,NA,NA,2610213169,NA,NA,"c(NA, NA)"
2003,1,NA,NA,NA,2610213174,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911997425,NA,NA,"c(NA, NA)"
2018,5,NA,NA,NA,2610256321,50.991139,2.586717,"c(2.586717, 50.991139)"
1994,238,NA,NA,NA,2610256829,NA,NA,"c(NA, NA)"
1997,21,NA,NA,NA,2610251268,NA,NA,"c(NA, NA)"
1998,3,NA,NA,NA,2610260305,NA,NA,"c(NA, NA)"
1992,0,NA,NA,NA,5912010603,NA,NA,"c(NA, NA)"
1995,94,NA,NA,NA,2610253915,NA,NA,"c(NA, NA)"
1995,0,NA,NA,NA,5912010625,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912033427,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912033428,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912033430,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912033431,NA,NA,"c(NA, NA)"
2001,9,NA,NA,NA,2610219166,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5912033432,NA,NA,"c(NA, NA)"
2001,1,NA,NA,NA,2610219173,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5911944540,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5911944541,NA,NA,"c(NA, NA)"
2006,1,NA,NA,NA,2610220615,NA,NA,"c(NA, NA)"
1995,0,NA,NA,NA,5912038252,NA,NA,"c(NA, NA)"
1998,6,NA,NA,NA,2610257131,NA,NA,"c(NA, NA)"
1998,0,NA,NA,NA,5912038281,NA,NA,"c(NA, NA)"
1998,0,NA,NA,NA,5912038283,NA,NA,"c(NA, NA)"
1999,0,NA,NA,NA,5912038288,NA,NA,"c(NA, NA)"
1998,5,NA,NA,NA,2610254212,NA,NA,"c(NA, NA)"
2018,0,NA,NA,NA,5911999310,50.995106,2.580851,"c(2.580851, 50.995106)"
2018,0,NA,NA,NA,5911999322,51.478615,4.478946,"c(4.478946, 51.478615)"
2013,0,NA,NA,NA,5911999343,NA,NA,"c(NA, NA)"
2000,0,NA,NA,NA,5912010676,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5912010702,NA,NA,"c(NA, NA)"
2009,0,NA,NA,NA,5912033625,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912033655,NA,NA,"c(NA, NA)"
1995,12,NA,NA,NA,2610196881,NA,NA,"c(NA, NA)"
1995,16,NA,NA,NA,2610196957,NA,NA,"c(NA, NA)"
1996,103,NA,NA,NA,2610197021,NA,NA,"c(NA, NA)"
1996,17,NA,NA,NA,2610197072,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5912036455,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5912036456,NA,NA,"c(NA, NA)"
1997,0,NA,NA,NA,5911999404,NA,NA,"c(NA, NA)"
1999,0,NA,NA,NA,5911999422,NA,NA,"c(NA, NA)"
1999,61,NA,NA,NA,2610197252,NA,NA,"c(NA, NA)"
1999,0,NA,NA,NA,5911999430,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911999449,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911976957,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911976958,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911976959,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5911976960,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911976961,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5911976962,NA,NA,"c(NA, NA)"
2003,11,NA,NA,NA,2610205441,NA,NA,"c(NA, NA)"
1992,14,NA,NA,NA,2610258666,NA,NA,"c(NA, NA)"
2002,3,NA,NA,NA,2610213147,NA,NA,"c(NA, NA)"
2002,32,NA,NA,NA,2610213148,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911944796,NA,NA,"c(NA, NA)"
2004,4,NA,NA,NA,2610213156,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911944797,NA,NA,"c(NA, NA)"
2001,0,NA,NA,NA,5911944798,NA,NA,"c(NA, NA)"
2005,0,NA,NA,NA,5911944799,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911976963,NA,NA,"c(NA, NA)"
2001,3,NA,NA,NA,2610150198,NA,NA,"c(NA, NA)"
2007,0,NA,NA,NA,5911976964,NA,NA,"c(NA, NA)"
2008,0,NA,NA,NA,5911976965,NA,NA,"c(NA, NA)"
1994,85,NA,NA,NA,2610258898,NA,NA,"c(NA, NA)"
1996,112,NA,NA,NA,2610259041,NA,NA,"c(NA, NA)"
1997,38,NA,NA,NA,2610259138,NA,NA,"c(NA, NA)"
2011,2,NA,NA,NA,2610189008,NA,NA,"c(NA, NA)"
2001,143,NA,NA,NA,2610268380,NA,NA,"c(NA, NA)"
2012,2,NA,NA,NA,2610248096,NA,NA,"c(NA, NA)"
1995,68,NA,NA,NA,2610254957,NA,NA,"c(NA, NA)"
2006,0,NA,NA,NA,5911944999,NA,NA,"c(NA, NA)"
2004,0,NA,NA,NA,5911977185,NA,NA,"c(NA, NA)"
2018,0,NA,NA,NA,5911979080,NA,NA,"c(NA, NA)"
1991,0,NA,NA,NA,5911979083,NA,NA,"c(NA, NA)"
1991,179,NA,NA,NA,2610197469,NA,NA,"c(NA, NA)"
1993,19,NA,NA,NA,2610197665,NA,NA,"c(NA, NA)"
1991,8,NA,NA,NA,2610257590,NA,NA,"c(NA, NA)"
1997,7,NA,NA,NA,2610255099,NA,NA,"c(NA, NA)"
1995,53,NA,NA,NA,2610197917,NA,NA,"c(NA, NA)"
1996,53,NA,NA,NA,2610198018,NA,NA,"c(NA, NA)"
1996,56,NA,NA,NA,2610198023,NA,NA,"c(NA, NA)"
1998,0,NA,NA,NA,5911979142,NA,NA,"c(NA, NA)"
1999,0,NA,NA,NA,5911979144,NA,NA,"c(NA, NA)"
1994,0,NA,NA,NA,5912042806,NA,NA,"c(NA, NA)"
1996,0,NA,NA,NA,5912042818,NA,NA,"c(NA, NA)"
1997,1,NA,NA,NA,2610258188,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912043915,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912042882,NA,NA,"c(NA, NA)"
2003,0,NA,NA,NA,5911979191,NA,NA,"c(NA, NA)"
1991,171,NA,NA,NA,2610255555,NA,NA,"c(NA, NA)"
1994,125,NA,NA,NA,2610255849,NA,NA,"c(NA, NA)"
2018,0,NA,NA,NA,5911973059,51.478615,4.478946,"c(4.478946, 51.478615)"
2018,0,NA,NA,NA,5912037658,50.991139,2.586717,"c(2.586717, 50.991139)"
2002,185,NA,NA,NA,2610265444,NA,NA,"c(NA, NA)"
2002,0,NA,NA,NA,5912044181,NA,NA,"c(NA, NA)"
2018,1,NA,NA,NA,2610241241,50.991139,2.586717,"c(2.586717, 50.991139)"
1992,61,NA,NA,NA,2610253652,NA,NA,"c(NA, NA)"
1993,11,NA,NA,NA,2610253761,NA,NA,"c(NA, NA)"
1992,0,NA,NA,NA,5912037980,NA,NA,"c(NA, NA)"
1996,39,NA,NA,NA,2610254075,NA,NA,"c(NA, NA)"
1993,0,NA,NA,NA,5912037981,NA,NA,"c(NA, NA)"
1998,0,NA,NA,NA,5912037746,NA,NA,"c(NA, NA)"
1998,40,NA,NA,NA,2610254235,NA,NA,"c(NA, NA)"
1998,0,NA,NA,NA,5912038021,NA,NA,"c(NA, NA)"
1992,0,NA,NA,NA,5912042528,NA,NA,"c(NA, NA)"
1994,67,NA,NA,NA,2610252700,NA,NA,"c(NA, NA)"
1994,0,NA,NA,NA,5912042543,NA,NA,"c(NA, NA)"
1998,13,NA,NA,NA,2610250100,NA,NA,"c(NA, NA)"
2018,0,NA,NA,NA,5912010312,51.478615,4.478946,"c(4.478946, 51.478615)"
1997,0,NA,NA,NA,5912042571,NA,NA,"c(NA, NA)"
1999,45,NA,NA,NA,2610253155,NA,NA,"c(NA, NA)"
2002,45,NA,NA,NA,2610253281,NA,NA,"c(NA, NA)"
2001,193,NA,NA,NA,2610250245,NA,NA,"c(NA, NA)"
2011,4,NA,NA,NA,2610183053,NA,NA,"c(NA, NA)"
1992,0,NA,NA,NA,5912010356,NA,NA,"c(NA, NA)"
1991,3,NA,NA,NA,2610194527,NA,NA,"c(NA, NA)"
1996,54,NA,NA,NA,2610256133,NA,NA,"c(NA, NA)"
1996,10,NA,NA,NA,2610195050,NA,NA,"c(NA, NA)"
1996,0,NA,NA,NA,5911999876,NA,NA,"c(NA, NA)"
2018,0,NA,NA,NA,5911978498,51.478615,4.478946,"c(4.478946, 51.478615)"
2018,0,NA,NA,NA,5911994798,51.478615,4.478946,"c(4.478946, 51.478615)"
